 1.00000000e-02  3.38570420e+01  1.00000000e-02 -1.79106928e+02 
 1.12201845e-02  3.38572288e+01  1.12201845e-02 -1.79186881e+02 
 1.25892541e-02  3.38573793e+01  1.25892541e-02 -1.79256048e+02 
 1.41253754e-02  3.38575015e+01  1.41253754e-02 -1.79315347e+02 
 1.58489319e-02  3.38576020e+01  1.58489319e-02 -1.79365563e+02 
 1.77827941e-02  3.38576860e+01  1.77827941e-02 -1.79407362e+02 
 1.99526231e-02  3.38577580e+01  1.99526231e-02 -1.79441299e+02 
 2.23872114e-02  3.38578220e+01  2.23872114e-02 -1.79467822e+02 
 2.51188643e-02  3.38578812e+01  2.51188643e-02 -1.79487285e+02 
 2.81838293e-02  3.38579388e+01  2.81838293e-02 -1.79499945e+02 
 3.16227766e-02  3.38579980e+01  3.16227766e-02 -1.79505970e+02 
 3.54813389e-02  3.38580618e+01  3.54813389e-02 -1.79505441e+02 
 3.98107171e-02  3.38581337e+01  3.98107171e-02 -1.79498350e+02 
 4.46683592e-02  3.38582174e+01  4.46683592e-02 -1.79484604e+02 
 5.01187234e-02  3.38583175e+01  5.01187234e-02 -1.79464021e+02 
 5.62341325e-02  3.38584393e+01  5.62341325e-02 -1.79436329e+02 
 6.30957344e-02  3.38585891e+01  6.30957344e-02 -1.79401161e+02 
 7.07945784e-02  3.38587752e+01  7.07945784e-02 -1.79358051e+02 
 7.94328235e-02  3.38590072e+01  7.94328235e-02 -1.79306431e+02 
 8.91250938e-02  3.38592976e+01  8.91250938e-02 -1.79245617e+02 
 1.00000000e-01  3.38596619e+01  1.00000000e-01 -1.79174808e+02 
 1.12201845e-01  3.38601193e+01  1.12201845e-01 -1.79093070e+02 
 1.25892541e-01  3.38606942e+01  1.25892541e-01 -1.78999327e+02 
 1.41253754e-01  3.38614171e+01  1.41253754e-01 -1.78892346e+02 
 1.58489319e-01  3.38623265e+01  1.58489319e-01 -1.78770725e+02 
 1.77827941e-01  3.38634705e+01  1.77827941e-01 -1.78632874e+02 
 1.99526231e-01  3.38649097e+01  1.99526231e-01 -1.78476997e+02 
 2.23872114e-01  3.38667204e+01  2.23872114e-01 -1.78301074e+02 
 2.51188643e-01  3.38689982e+01  2.51188643e-01 -1.78102836e+02 
 2.81838293e-01  3.38718633e+01  2.81838293e-01 -1.77879749e+02 
 3.16227766e-01  3.38754662e+01  3.16227766e-01 -1.77628984e+02 
 3.54813389e-01  3.38799959e+01  3.54813389e-01 -1.77347401e+02 
 3.98107171e-01  3.38856890e+01  3.98107171e-01 -1.77031528e+02 
 4.46683592e-01  3.38928410e+01  4.46683592e-01 -1.76677543e+02 
 5.01187234e-01  3.39018212e+01  5.01187234e-01 -1.76281269e+02 
 5.62341325e-01  3.39130893e+01  5.62341325e-01 -1.75838179e+02 
 6.30957344e-01  3.39272163e+01  6.30957344e-01 -1.75343414e+02 
 7.07945784e-01  3.39449089e+01  7.07945784e-01 -1.74791834e+02 
 7.94328235e-01  3.39670379e+01  7.94328235e-01 -1.74178106e+02 
 8.91250938e-01  3.39946702e+01  8.91250938e-01 -1.73496841e+02 
 1.00000000e+00  3.40291041e+01  1.00000000e+00 -1.72742803e+02 
 1.12201845e+00  3.40719055e+01  1.12201845e+00 -1.71911207e+02 
 1.25892541e+00  3.41249416e+01  1.25892541e+00 -1.70998142e+02 
 1.41253754e+00  3.41904076e+01  1.41253754e+00 -1.70001116e+02 
 1.58489319e+00  3.42708382e+01  1.58489319e+00 -1.68919773e+02 
 1.77827941e+00  3.43690922e+01  1.77827941e+00 -1.67756760e+02 
 1.99526231e+00  3.44882980e+01  1.99526231e+00 -1.66518724e+02 
 2.23872114e+00  3.46317433e+01  2.23872114e+00 -1.65217383e+02 
 2.51188643e+00  3.48026973e+01  2.51188643e+00 -1.63870532e+02 
 2.81838293e+00  3.50041551e+01  2.81838293e+00 -1.62502804e+02 
 3.16227766e+00  3.52385107e+01  3.16227766e+00 -1.61145937e+02 
 3.54813389e+00  3.55071815e+01  3.54813389e+00 -1.59838295e+02 
 3.98107171e+00  3.58102265e+01  3.98107171e+00 -1.58623437e+02 
 4.46683592e+00  3.61460241e+01  4.46683592e+00 -1.57547654e+02 
 5.01187234e+00  3.65110755e+01  5.01187234e+00 -1.56656597e+02 
 5.62341325e+00  3.68999970e+01  5.62341325e+00 -1.55991369e+02 
 6.30957344e+00  3.73057323e+01  6.30957344e+00 -1.55584583e+02 
 7.07945784e+00  3.77199787e+01  7.07945784e+00 -1.55457010e+02 
 7.94328235e+00  3.81337827e+01  7.94328235e+00 -1.55615355e+02 
 8.91250938e+00  3.85382252e+01  8.91250938e+00 -1.56051520e+02 
 1.00000000e+01  3.89251012e+01  1.00000000e+01 -1.56743496e+02 
 1.12201845e+01  3.92875021e+01  1.12201845e+01 -1.57657720e+02 
 1.25892541e+01  3.96202228e+01  1.25892541e+01 -1.58752511e+02 
 1.41253754e+01  3.99199516e+01  1.41253754e+01 -1.59982029e+02 
 1.58489319e+01  4.01852422e+01  1.58489319e+01 -1.61300165e+02 
 1.77827941e+01  4.04163022e+01  1.77827941e+01 -1.62663826e+02 
 1.99526231e+01  4.06146614e+01  1.99526231e+01 -1.64035302e+02 
 2.23872114e+01  4.07827886e+01  2.23872114e+01 -1.65383603e+02 
 2.51188643e+01  4.09237191e+01  2.51188643e+01 -1.66684850e+02 
 2.81838293e+01  4.10407337e+01  2.81838293e+01 -1.67921954e+02 
 3.16227766e+01  4.11371114e+01  3.16227766e+01 -1.69083818e+02 
 3.54813389e+01  4.12159580e+01  3.54813389e+01 -1.70164320e+02 
 3.98107171e+01  4.12801021e+01  3.98107171e+01 -1.71161246e+02 
 4.46683592e+01  4.13320454e+01  4.46683592e+01 -1.72075305e+02 
 5.01187234e+01  4.13739503e+01  5.01187234e+01 -1.72909276e+02 
 5.62341325e+01  4.14076529e+01  5.62341325e+01 -1.73667314e+02 
 6.30957344e+01  4.14346914e+01  6.30957344e+01 -1.74354413e+02 
 7.07945784e+01  4.14563396e+01  7.07945784e+01 -1.74976004e+02 
 7.94328235e+01  4.14736436e+01  7.94328235e+01 -1.75537667e+02 
 8.91250938e+01  4.14874566e+01  8.91250938e+01 -1.76044933e+02 
 1.00000000e+02  4.14984706e+01  1.00000000e+02 -1.76503151e+02 
 1.12201845e+02  4.15072442e+01  1.12201845e+02 -1.76917413e+02 
 1.25892541e+02  4.15142270e+01  1.25892541e+02 -1.77292511e+02 
 1.41253754e+02  4.15197797e+01  1.41253754e+02 -1.77632919e+02 
 1.58489319e+02  4.15241907e+01  1.58489319e+02 -1.77942794e+02 
 1.77827941e+02  4.15276905e+01  1.77827941e+02 -1.78225995e+02 
