 1.41253754e+01 -1.04752823e+00  1.41253754e+01  1.79988891e+02 
 1.58489319e+01 -1.04752827e+00  1.58489319e+01  1.79987536e+02 
 1.77827941e+01 -1.04752832e+00  1.77827941e+01  1.79986015e+02 
 1.99526231e+01 -1.04752839e+00  1.99526231e+01  1.79984309e+02 
 2.23872114e+01 -1.04752847e+00  2.23872114e+01  1.79982394e+02 
 2.51188643e+01 -1.04752858e+00  2.51188643e+01  1.79980246e+02 
 2.81838293e+01 -1.04752871e+00  2.81838293e+01  1.79977835e+02 
 3.16227766e+01 -1.04752888e+00  3.16227766e+01  1.79975131e+02 
 3.54813389e+01 -1.04752909e+00  3.54813389e+01  1.79972096e+02 
 3.98107171e+01 -1.04752935e+00  3.98107171e+01  1.79968692e+02 
 4.46683592e+01 -1.04752968e+00  4.46683592e+01  1.79964872e+02 
 5.01187234e+01 -1.04753010e+00  5.01187234e+01  1.79960585e+02 
 5.62341325e+01 -1.04753063e+00  5.62341325e+01  1.79955776e+02 
 6.30957344e+01 -1.04753129e+00  6.30957344e+01  1.79950380e+02 
 7.07945784e+01 -1.04753212e+00  7.07945784e+01  1.79944325e+02 
 7.94328235e+01 -1.04753317e+00  7.94328235e+01  1.79937532e+02 
 8.91250938e+01 -1.04753449e+00  8.91250938e+01  1.79929909e+02 
 1.00000000e+02 -1.04753616e+00  1.00000000e+02  1.79921357e+02 
 1.12201845e+02 -1.04753825e+00  1.12201845e+02  1.79911761e+02 
 1.25892541e+02 -1.04754089e+00  1.25892541e+02  1.79900995e+02 
 1.41253754e+02 -1.04754421e+00  1.41253754e+02  1.79888914e+02 
 1.58489319e+02 -1.04754839e+00  1.58489319e+02  1.79875360e+02 
 1.77827941e+02 -1.04755365e+00  1.77827941e+02  1.79860151e+02 
 1.99526231e+02 -1.04756028e+00  1.99526231e+02  1.79843087e+02 
 2.23872114e+02 -1.04756862e+00  2.23872114e+02  1.79823941e+02 
 2.51188643e+02 -1.04757912e+00  2.51188643e+02  1.79802459e+02 
 2.81838293e+02 -1.04759234e+00  2.81838293e+02  1.79778355e+02 
 3.16227766e+02 -1.04760898e+00  3.16227766e+02  1.79751311e+02 
 3.54813389e+02 -1.04762994e+00  3.54813389e+02  1.79720967e+02 
 3.98107171e+02 -1.04765631e+00  3.98107171e+02  1.79686920e+02 
 4.46683592e+02 -1.04768952e+00  4.46683592e+02  1.79648719e+02 
 5.01187234e+02 -1.04773132e+00  5.01187234e+02  1.79605858e+02 
 5.62341325e+02 -1.04778395e+00  5.62341325e+02  1.79557767e+02 
 6.30957344e+02 -1.04785020e+00  6.30957344e+02  1.79503809e+02 
 7.07945784e+02 -1.04793360e+00  7.07945784e+02  1.79443268e+02 
 7.94328235e+02 -1.04803860e+00  7.94328235e+02  1.79375341e+02 
 8.91250938e+02 -1.04817078e+00  8.91250938e+02  1.79299129e+02 
 1.00000000e+03 -1.04833717e+00  1.00000000e+03  1.79213619e+02 
 1.12201845e+03 -1.04854665e+00  1.12201845e+03  1.79117681e+02 
 1.25892541e+03 -1.04881035e+00  1.25892541e+03  1.79010041e+02 
 1.41253754e+03 -1.04914230e+00  1.41253754e+03  1.78889276e+02 
 1.58489319e+03 -1.04956017e+00  1.58489319e+03  1.78753787e+02 
 1.77827941e+03 -1.05008617e+00  1.77827941e+03  1.78601782e+02 
 1.99526231e+03 -1.05074829e+00  1.99526231e+03  1.78431253e+02 
 2.23872114e+03 -1.05158170e+00  2.23872114e+03  1.78239949e+02 
 2.51188643e+03 -1.05263067e+00  2.51188643e+03  1.78025348e+02 
 2.81838293e+03 -1.05395088e+00  2.81838293e+03  1.77784628e+02 
 3.16227766e+03 -1.05561237e+00  3.16227766e+03  1.77514627e+02 
 3.54813389e+03 -1.05770315e+00  3.54813389e+03  1.77211810e+02 
 3.98107171e+03 -1.06033385e+00  3.98107171e+03  1.76872228e+02 
 4.46683592e+03 -1.06364345e+00  4.46683592e+03  1.76491469e+02 
 5.01187234e+03 -1.06780641e+00  5.01187234e+03  1.76064615e+02 
 5.62341325e+03 -1.07304159e+00  5.62341325e+03  1.75586191e+02 
 6.30957344e+03 -1.07962334e+00  6.30957344e+03  1.75050114e+02 
 7.07945784e+03 -1.08789511e+00  7.07945784e+03  1.74449645e+02 
 7.94328235e+03 -1.09828629e+00  7.94328235e+03  1.73777344e+02 
 8.91250938e+03 -1.11133277e+00  8.91250938e+03  1.73025026e+02 
 1.00000000e+04 -1.12770179e+00  1.00000000e+04  1.72183743e+02 
 1.12201845e+04 -1.14822182e+00  1.12201845e+04  1.71243778e+02 
 1.25892541e+04 -1.17391792e+00  1.25892541e+04  1.70194674e+02 
 1.41253754e+04 -1.20605270e+00  1.41253754e+04  1.69025310e+02 
 1.58489319e+04 -1.24617282e+00  1.58489319e+04  1.67724048e+02 
 1.77827941e+04 -1.29615972e+00  1.77827941e+04  1.66278961e+02 
 1.99526231e+04 -1.35828234e+00  1.99526231e+04  1.64678180e+02 
 2.23872114e+04 -1.43524742e+00  2.23872114e+04  1.62910387e+02 
 2.51188643e+04 -1.53024079e+00  2.51188643e+04  1.60965476e+02 
 2.81838293e+04 -1.64694978e+00  2.81838293e+04  1.58835391e+02 
 3.16227766e+04 -1.78955417e+00  3.16227766e+04  1.56515155e+02 
 3.54813389e+04 -1.96267068e+00  3.54813389e+04  1.54004019e+02 
 3.98107171e+04 -2.17123621e+00  3.98107171e+04  1.51306664e+02 
 4.46683592e+04 -2.42031900e+00  4.46683592e+04  1.48434288e+02 
 5.01187234e+04 -2.71485662e+00  5.01187234e+04  1.45405370e+02 
 5.62341325e+04 -3.05933469e+00  5.62341325e+04  1.42245898e+02 
 6.30957344e+04 -3.45743917e+00  6.30957344e+04  1.38988833e+02 
 7.07945784e+04 -3.91173089e+00  7.07945784e+04  1.35672739e+02 
 7.94328235e+04 -4.42339872e+00  7.94328235e+04  1.32339634e+02 
 8.91250938e+04 -4.99213920e+00  8.91250938e+04  1.29032319e+02 
 1.00000000e+05 -5.61618783e+00  1.00000000e+05  1.25791577e+02 
 1.12201845e+05 -6.29249547e+00  1.12201845e+05  1.22653673e+02 
 1.25892541e+05 -7.01701377e+00  1.25892541e+05  1.19648491e+02 
 1.41253754e+05 -7.78503649e+00  1.41253754e+05  1.16798506e+02 
 1.58489319e+05 -8.59154176e+00  1.58489319e+05  1.14118565e+02 
 1.77827941e+05 -9.43149251e+00  1.77827941e+05  1.11616352e+02 
 1.99526231e+05 -1.03000698e+01  1.99526231e+05  1.09293303e+02 
 2.23872114e+05 -1.11928322e+01  2.23872114e+05  1.07145745e+02 
 2.51188643e+05 -1.21058061e+01  2.51188643e+05  1.05166083e+02 
 2.81838293e+05 -1.30355218e+01  2.81838293e+05  1.03343885e+02 
 3.16227766e+05 -1.39790079e+01  3.16227766e+05  1.01666823e+02 
 3.54813389e+05 -1.49337618e+01  3.54813389e+05  1.00121413e+02 
 3.98107171e+05 -1.58977041e+01  3.98107171e+05  9.86935829e+01 
 4.46683592e+05 -1.68691283e+01  4.46683592e+05  9.73690687e+01 
 5.01187234e+05 -1.78466504e+01  5.01187234e+05  9.61336815e+01 
 5.62341325e+05 -1.88291616e+01  5.62341325e+05  9.49734603e+01 
 6.30957344e+05 -1.98157869e+01  6.30957344e+05  9.38747429e+01 
 7.07945784e+05 -2.08058502e+01  7.07945784e+05  9.28241707e+01 
 7.94328235e+05 -2.17988450e+01  7.94328235e+05  9.18086470e+01 
 8.91250938e+05 -2.27944126e+01  8.91250938e+05  9.08152566e+01 
 1.00000000e+06 -2.37923259e+01  1.00000000e+06  8.98311587e+01 
 1.12201845e+06 -2.47924792e+01  1.12201845e+06  8.88434544e+01 
 1.25892541e+06 -2.57948834e+01  1.25892541e+06  8.78390336e+01 
 1.41253754e+06 -2.67996677e+01  1.41253754e+06  8.68043994e+01 
 1.58489319e+06 -2.78070864e+01  1.58489319e+06  8.57254670e+01 
 1.77827941e+06 -2.88175321e+01  1.77827941e+06  8.45873326e+01 
 1.99526231e+06 -2.98315563e+01  1.99526231e+06  8.33740021e+01 
 2.23872114e+06 -3.08498978e+01  2.23872114e+06  8.20680669e+01 
 2.51188643e+06 -3.18735196e+01  2.51188643e+06  8.06503063e+01 
 2.81838293e+06 -3.29036568e+01  2.81838293e+06  7.90991909e+01 
 3.16227766e+06 -3.39418770e+01  3.16227766e+06  7.73902428e+01 
 3.54813389e+06 -3.49901529e+01  3.54813389e+06  7.54951958e+01 
 3.98107171e+06 -3.60509502e+01  3.98107171e+06  7.33808649e+01 
 4.46683592e+06 -3.71273274e+01  4.46683592e+06  7.10075926e+01 
 5.01187234e+06 -3.82230424e+01  5.01187234e+06  6.83270701e+01 
 5.62341325e+06 -3.93426488e+01  5.62341325e+06  6.52792237e+01 
 6.30957344e+06 -4.04915427e+01  6.30957344e+06  6.17876948e+01 
 7.07945784e+06 -4.16758743e+01  7.07945784e+06  5.77531994e+01 
 7.94328235e+06 -4.29021350e+01  7.94328235e+06  5.30437415e+01 
 8.91250938e+06 -4.41760187e+01  8.91250938e+06  4.74803871e+01 
 1.00000000e+07 -4.54997088e+01  1.00000000e+07  4.08176704e+01 
 1.12201845e+07 -4.68659003e+01  1.12201845e+07  3.27207646e+01 
 1.25892541e+07 -4.82456262e+01  1.25892541e+07  2.27535297e+01 
 1.41253754e+07 -4.95669451e+01  1.41253754e+07  1.04261467e+01 
 1.58489319e+07 -5.06902877e+01  1.58489319e+07 -4.58679591e+00 
 1.77827941e+07 -5.14170631e+01  1.77827941e+07 -2.19708254e+01 
 1.99526231e+07 -5.15893455e+01  1.99526231e+07 -4.03856371e+01 
 2.23872114e+07 -5.12255560e+01  2.23872114e+07 -5.79802453e+01 
 2.51188643e+07 -5.05076268e+01  2.51188643e+07 -7.35288222e+01 
 2.81838293e+07 -4.96392401e+01  2.81838293e+07 -8.68050960e+01 
 3.16227766e+07 -4.87585512e+01  3.16227766e+07 -9.81415819e+01 
 3.54813389e+07 -4.79370379e+01  3.54813389e+07 -1.07985043e+02 
 3.98107171e+07 -4.72046447e+01  3.98107171e+07 -1.16711401e+02 
 4.46683592e+07 -4.65698236e+01  4.46683592e+07 -1.24594084e+02 
 5.01187234e+07 -4.60308124e+01  5.01187234e+07 -1.31822481e+02 
 5.62341325e+07 -4.55813157e+01  5.62341325e+07 -1.38527668e+02 
 6.30957344e+07 -4.52133174e+01  6.30957344e+07 -1.44803409e+02 
 7.07945784e+07 -4.49185211e+01  7.07945784e+07 -1.50720850e+02 
 7.94328235e+07 -4.46891349e+01  7.94328235e+07 -1.56337960e+02 
 8.91250938e+07 -4.45183174e+01  8.91250938e+07 -1.61705161e+02 
 1.00000000e+08 -4.44004286e+01  1.00000000e+08 -1.66868336e+02 
 1.12201845e+08 -4.43311523e+01  1.12201845e+08 -1.71870116e+02 
 1.25892541e+08 -4.43075239e+01  1.25892541e+08 -1.76750073e+02 
 1.41253754e+08 -4.43278821e+01  1.41253754e+08 -1.81544259e+02 
 1.58489319e+08 -4.43917541e+01  1.58489319e+08 -1.86284367e+02 
 1.77827941e+08 -4.44996786e+01  1.77827941e+08 -1.90996765e+02 
 1.99526231e+08 -4.46529689e+01  1.99526231e+08 -1.95701564e+02 
 2.23872114e+08 -4.48534232e+01  2.23872114e+08 -2.00411941e+02 
 2.51188643e+08 -4.51029933e+01  2.51188643e+08 -2.05133869e+02 
 2.81838293e+08 -4.54034403e+01  2.81838293e+08 -2.09866397e+02 
 3.16227766e+08 -4.57560070e+01  3.16227766e+08 -2.14602530e+02 
 3.54813389e+08 -4.61611435e+01  3.54813389e+08 -2.19330646e+02 
 3.98107171e+08 -4.66183120e+01  3.98107171e+08 -2.24036254e+02 
 4.46683592e+08 -4.71258789e+01  4.46683592e+08 -2.28703872e+02 
 5.01187234e+08 -4.76810854e+01  5.01187234e+08 -2.33318788e+02 
 5.62341325e+08 -4.82800768e+01  5.62341325e+08 -2.37868565e+02 
 6.30957344e+08 -4.89179698e+01  6.30957344e+08 -2.42344219e+02 
 7.07945784e+08 -4.95889416e+01  7.07945784e+08 -2.46741051e+02 
 7.94328235e+08 -5.02863363e+01  7.94328235e+08 -2.51059141e+02 
 8.91250938e+08 -5.10027816e+01  8.91250938e+08 -2.55303455e+02 
 1.00000000e+09 -5.17303155e+01  1.00000000e+09 -2.59483559e+02 
