 1.00000000e-02  3.24903506e+01  1.00000000e-02 -1.79496734e+02 
 1.12201845e-02  3.24904134e+01  1.12201845e-02 -1.79545088e+02 
 1.25892541e-02  3.24904639e+01  1.25892541e-02 -1.79587407e+02 
 1.41253754e-02  3.24905047e+01  1.41253754e-02 -1.79624252e+02 
 1.58489319e-02  3.24905382e+01  1.58489319e-02 -1.79656111e+02 
 1.77827941e-02  3.24905659e+01  1.77827941e-02 -1.79683407e+02 
 1.99526231e-02  3.24905895e+01  1.99526231e-02 -1.79706503e+02 
 2.23872114e-02  3.24906102e+01  2.23872114e-02 -1.79725704e+02 
 2.51188643e-02  3.24906290e+01  2.51188643e-02 -1.79741265e+02 
 2.81838293e-02  3.24906470e+01  2.81838293e-02 -1.79753394e+02 
 3.16227766e-02  3.24906651e+01  3.16227766e-02 -1.79762250e+02 
 3.54813389e-02  3.24906844e+01  3.54813389e-02 -1.79767951e+02 
 3.98107171e-02  3.24907058e+01  3.98107171e-02 -1.79770574e+02 
 4.46683592e-02  3.24907304e+01  4.46683592e-02 -1.79770153e+02 
 5.01187234e-02  3.24907596e+01  5.01187234e-02 -1.79766682e+02 
 5.62341325e-02  3.24907950e+01  5.62341325e-02 -1.79760115e+02 
 6.30957344e-02  3.24908383e+01  6.30957344e-02 -1.79750367e+02 
 7.07945784e-02  3.24908920e+01  7.07945784e-02 -1.79737307e+02 
 7.94328235e-02  3.24909588e+01  7.94328235e-02 -1.79720762e+02 
 8.91250938e-02  3.24910424e+01  8.91250938e-02 -1.79700515e+02 
 1.00000000e-01  3.24911472e+01  1.00000000e-01 -1.79676297e+02 
 1.12201845e-01  3.24912788e+01  1.12201845e-01 -1.79647788e+02 
 1.25892541e-01  3.24914441e+01  1.25892541e-01 -1.79614611e+02 
 1.41253754e-01  3.24916519e+01  1.41253754e-01 -1.79576329e+02 
 1.58489319e-01  3.24919134e+01  1.58489319e-01 -1.79532438e+02 
 1.77827941e-01  3.24922424e+01  1.77827941e-01 -1.79482359e+02 
 1.99526231e-01  3.24926563e+01  1.99526231e-01 -1.79425437e+02 
 2.23872114e-01  3.24931771e+01  2.23872114e-01 -1.79360925e+02 
 2.51188643e-01  3.24938326e+01  2.51188643e-01 -1.79287982e+02 
 2.81838293e-01  3.24946573e+01  2.81838293e-01 -1.79205660e+02 
 3.16227766e-01  3.24956949e+01  3.16227766e-01 -1.79112896e+02 
 3.54813389e-01  3.24970003e+01  3.54813389e-01 -1.79008498e+02 
 3.98107171e-01  3.24986421e+01  3.98107171e-01 -1.78891137e+02 
