 1.00000000e-02  3.98741341e+01  1.00000000e-02 -1.79794370e+02 
 1.12201845e-02  3.98741451e+01  1.12201845e-02 -1.79815727e+02 
 1.25892541e-02  3.98741539e+01  1.25892541e-02 -1.79834639e+02 
 1.41253754e-02  3.98741609e+01  1.41253754e-02 -1.79851357e+02 
 1.58489319e-02  3.98741665e+01  1.58489319e-02 -1.79866102e+02 
 1.77827941e-02  3.98741710e+01  1.77827941e-02 -1.79879070e+02 
 1.99526231e-02  3.98741747e+01  1.99526231e-02 -1.79890434e+02 
 2.23872114e-02  3.98741776e+01  2.23872114e-02 -1.79900344e+02 
 2.51188643e-02  3.98741800e+01  2.51188643e-02 -1.79908931e+02 
 2.81838293e-02  3.98741820e+01  2.81838293e-02 -1.79916311e+02 
 3.16227766e-02  3.98741837e+01  3.16227766e-02 -1.79922579e+02 
 3.54813389e-02  3.98741853e+01  3.54813389e-02 -1.79927820e+02 
 3.98107171e-02  3.98741867e+01  3.98107171e-02 -1.79932104e+02 
 4.46683592e-02  3.98741880e+01  4.46683592e-02 -1.79935487e+02 
 5.01187234e-02  3.98741894e+01  5.01187234e-02 -1.79938013e+02 
 5.62341325e-02  3.98741909e+01  5.62341325e-02 -1.79939717e+02 
 6.30957344e-02  3.98741926e+01  6.30957344e-02 -1.79940621e+02 
 7.07945784e-02  3.98741946e+01  7.07945784e-02 -1.79940737e+02 
 7.94328235e-02  3.98741969e+01  7.94328235e-02 -1.79940067e+02 
 8.91250938e-02  3.98741998e+01  8.91250938e-02 -1.79938602e+02 
 1.00000000e-01  3.98742033e+01  1.00000000e-01 -1.79936322e+02 
 1.12201845e-01  3.98742076e+01  1.12201845e-01 -1.79933197e+02 
 1.25892541e-01  3.98742130e+01  1.25892541e-01 -1.79929185e+02 
 1.41253754e-01  3.98742198e+01  1.41253754e-01 -1.79924234e+02 
 1.58489319e-01  3.98742283e+01  1.58489319e-01 -1.79918278e+02 
 1.77827941e-01  3.98742389e+01  1.77827941e-01 -1.79911237e+02 
 1.99526231e-01  3.98742523e+01  1.99526231e-01 -1.79903019e+02 
 2.23872114e-01  3.98742692e+01  2.23872114e-01 -1.79893514e+02 
 2.51188643e-01  3.98742904e+01  2.51188643e-01 -1.79882596e+02 
 2.81838293e-01  3.98743171e+01  2.81838293e-01 -1.79870121e+02 
 3.16227766e-01  3.98743507e+01  3.16227766e-01 -1.79855923e+02 
 3.54813389e-01  3.98743930e+01  3.54813389e-01 -1.79839814e+02 
 3.98107171e-01  3.98744462e+01  3.98107171e-01 -1.79821581e+02 
 4.46683592e-01  3.98745133e+01  4.46683592e-01 -1.79800982e+02 
 5.01187234e-01  3.98745976e+01  5.01187234e-01 -1.79777745e+02 
 5.62341325e-01  3.98747038e+01  5.62341325e-01 -1.79751563e+02 
 6.30957344e-01  3.98748375e+01  6.30957344e-01 -1.79722089e+02 
 7.07945784e-01  3.98750057e+01  7.07945784e-01 -1.79688934e+02 
 7.94328235e-01  3.98752175e+01  7.94328235e-01 -1.79651662e+02 
 8.91250938e-01  3.98754841e+01  8.91250938e-01 -1.79609782e+02 
 1.00000000e+00  3.98758196e+01  1.00000000e+00 -1.79562744e+02 
 1.12201845e+00  3.98762419e+01  1.12201845e+00 -1.79509933e+02 
 1.25892541e+00  3.98767733e+01  1.25892541e+00 -1.79450659e+02 
 1.41253754e+00  3.98774420e+01  1.41253754e+00 -1.79384153e+02 
 1.58489319e+00  3.98782834e+01  1.58489319e+00 -1.79309556e+02 
 1.77827941e+00  3.98793418e+01  1.77827941e+00 -1.79225911e+02 
 1.99526231e+00  3.98806731e+01  1.99526231e+00 -1.79132154e+02 
 2.23872114e+00  3.98823472e+01  2.23872114e+00 -1.79027108e+02 
 2.51188643e+00  3.98844517e+01  2.51188643e+00 -1.78909470e+02 
 2.81838293e+00  3.98870963e+01  2.81838293e+00 -1.78777812e+02 
 3.16227766e+00  3.98904181e+01  3.16227766e+00 -1.78630568e+02 
 3.54813389e+00  3.98945880e+01  3.54813389e+00 -1.78466043e+02 
 3.98107171e+00  3.98998187e+01  3.98107171e+00 -1.78282415e+02 
 4.46683592e+00  3.99063739e+01  4.46683592e+00 -1.78077751e+02 
 5.01187234e+00  3.99145797e+01  5.01187234e+00 -1.77850042e+02 
 5.62341325e+00  3.99248368e+01  5.62341325e+00 -1.77597247e+02 
 6.30957344e+00  3.99376347e+01  6.30957344e+00 -1.77317374e+02 
 7.07945784e+00  3.99535669e+01  7.07945784e+00 -1.77008586e+02 
 7.94328235e+00  3.99733457e+01  7.94328235e+00 -1.76669363e+02 
 8.91250938e+00  3.99978145e+01  8.91250938e+00 -1.76298713e+02 
 1.00000000e+01  4.00279559e+01  1.00000000e+01 -1.75896454e+02 
 1.12201845e+01  4.00648900e+01  1.12201845e+01 -1.75463566e+02 
 1.25892541e+01  4.01098569e+01  1.25892541e+01 -1.75002616e+02 
 1.41253754e+01  4.01641775e+01  1.41253754e+01 -1.74518233e+02 
 1.58489319e+01  4.02291830e+01  1.58489319e+01 -1.74017585e+02 
 1.77827941e+01  4.03061081e+01  1.77827941e+01 -1.73510786e+02 
 1.99526231e+01  4.03959444e+01  1.99526231e+01 -1.73011104e+02 
 2.23872114e+01  4.04992615e+01  2.23872114e+01 -1.72534841e+02 
 2.51188643e+01  4.06160153e+01  2.51188643e+01 -1.72100717e+02 
 2.81838293e+01  4.07453758e+01  2.81838293e+01 -1.71728685e+02 
 3.16227766e+01  4.08856204e+01  3.16227766e+01 -1.71438186e+02 
 3.54813389e+01  4.10341361e+01  3.54813389e+01 -1.71246035e+02 
 3.98107171e+01  4.11875606e+01  3.98107171e+01 -1.71164304e+02 
 4.46683592e+01  4.13420567e+01  4.46683592e+01 -1.71198647e+02 
