 1.00000000e-02  3.79353161e+01  1.00000000e-02 -1.79941633e+02 
 1.12201845e-02  3.79353170e+01  1.12201845e-02 -1.79947958e+02 
 1.25892541e-02  3.79353177e+01  1.25892541e-02 -1.79953593e+02 
 1.41253754e-02  3.79353183e+01  1.41253754e-02 -1.79958612e+02 
 1.58489319e-02  3.79353188e+01  1.58489319e-02 -1.79963082e+02 
 1.77827941e-02  3.79353192e+01  1.77827941e-02 -1.79967061e+02 
 1.99526231e-02  3.79353195e+01  1.99526231e-02 -1.79970604e+02 
 2.23872114e-02  3.79353197e+01  2.23872114e-02 -1.79973757e+02 
 2.51188643e-02  3.79353199e+01  2.51188643e-02 -1.79976561e+02 
 2.81838293e-02  3.79353200e+01  2.81838293e-02 -1.79979055e+02 
 3.16227766e-02  3.79353201e+01  3.16227766e-02 -1.79981270e+02 
 3.54813389e-02  3.79353202e+01  3.54813389e-02 -1.79983237e+02 
 3.98107171e-02  3.79353203e+01  3.98107171e-02 -1.79984981e+02 
 4.46683592e-02  3.79353204e+01  4.46683592e-02 -1.79986527e+02 
 5.01187234e-02  3.79353204e+01  5.01187234e-02 -1.79987893e+02 
 5.62341325e-02  3.79353205e+01  5.62341325e-02 -1.79989099e+02 
 6.30957344e-02  3.79353205e+01  6.30957344e-02 -1.79990160e+02 
 7.07945784e-02  3.79353206e+01  7.07945784e-02 -1.79991091e+02 
 7.94328235e-02  3.79353206e+01  7.94328235e-02 -1.79991903e+02 
 8.91250938e-02  3.79353206e+01  8.91250938e-02 -1.79992608e+02 
 1.00000000e-01  3.79353207e+01  1.00000000e-01 -1.79993215e+02 
 1.12201845e-01  3.79353207e+01  1.12201845e-01 -1.79993731e+02 
 1.25892541e-01  3.79353208e+01  1.25892541e-01 -1.79994165e+02 
 1.41253754e-01  3.79353209e+01  1.41253754e-01 -1.79994521e+02 
 1.58489319e-01  3.79353210e+01  1.58489319e-01 -1.79994805e+02 
 1.77827941e-01  3.79353211e+01  1.77827941e-01 -1.79995019e+02 
 1.99526231e-01  3.79353212e+01  1.99526231e-01 -1.79995168e+02 
 2.23872114e-01  3.79353214e+01  2.23872114e-01 -1.79995252e+02 
 2.51188643e-01  3.79353216e+01  2.51188643e-01 -1.79995273e+02 
 2.81838293e-01  3.79353219e+01  2.81838293e-01 -1.79995232e+02 
 3.16227766e-01  3.79353222e+01  3.16227766e-01 -1.79995127e+02 
 3.54813389e-01  3.79353226e+01  3.54813389e-01 -1.79994958e+02 
 3.98107171e-01  3.79353232e+01  3.98107171e-01 -1.79994722e+02 
 4.46683592e-01  3.79353239e+01  4.46683592e-01 -1.79994415e+02 
 5.01187234e-01  3.79353247e+01  5.01187234e-01 -1.79994035e+02 
 5.62341325e-01  3.79353258e+01  5.62341325e-01 -1.79993576e+02 
 6.30957344e-01  3.79353271e+01  6.30957344e-01 -1.79993031e+02 
 7.07945784e-01  3.79353288e+01  7.07945784e-01 -1.79992394e+02 
 7.94328235e-01  3.79353310e+01  7.94328235e-01 -1.79991656e+02 
 8.91250938e-01  3.79353337e+01  8.91250938e-01 -1.79990807e+02 
 1.00000000e+00  3.79353370e+01  1.00000000e+00 -1.79989836e+02 
