 1.00000000e-02  2.90517014e+01  1.00000000e-02 -1.78893343e+02 
 1.12201845e-02  2.90519551e+01  1.12201845e-02 -1.78972817e+02 
 1.25892541e-02  2.90521653e+01  1.25892541e-02 -1.79038666e+02 
 1.41253754e-02  2.90523434e+01  1.41253754e-02 -1.79091765e+02 
 1.58489319e-02  2.90524987e+01  1.58489319e-02 -1.79132814e+02 
 1.77827941e-02  2.90526396e+01  1.77827941e-02 -1.79162360e+02 
 1.99526231e-02  2.90527735e+01  1.99526231e-02 -1.79180793e+02 
 2.23872114e-02  2.90529075e+01  2.23872114e-02 -1.79188358e+02 
 2.51188643e-02  2.90530489e+01  2.51188643e-02 -1.79185156e+02 
 2.81838293e-02  2.90532051e+01  2.81838293e-02 -1.79171144e+02 
 3.16227766e-02  2.90533844e+01  3.16227766e-02 -1.79146138e+02 
 3.54813389e-02  2.90535964e+01  3.54813389e-02 -1.79109806e+02 
 3.98107171e-02  2.90538524e+01  3.98107171e-02 -1.79061670e+02 
 4.46683592e-02  2.90541660e+01  4.46683592e-02 -1.79001092e+02 
 5.01187234e-02  2.90545538e+01  5.01187234e-02 -1.78927273e+02 
 5.62341325e-02  2.90550366e+01  5.62341325e-02 -1.78839239e+02 
 6.30957344e-02  2.90556399e+01  6.30957344e-02 -1.78735831e+02 
 7.07945784e-02  2.90563959e+01  7.07945784e-02 -1.78615686e+02 
 7.94328235e-02  2.90573446e+01  7.94328235e-02 -1.78477227e+02 
 8.91250938e-02  2.90585365e+01  8.91250938e-02 -1.78318640e+02 
 1.00000000e-01  2.90600347e+01  1.00000000e-01 -1.78137851e+02 
 1.12201845e-01  2.90619186e+01  1.12201845e-01 -1.77932507e+02 
 1.25892541e-01  2.90642878e+01  1.25892541e-01 -1.77699946e+02 
 1.41253754e-01  2.90672675e+01  1.41253754e-01 -1.77437172e+02 
 1.58489319e-01  2.90710147e+01  1.58489319e-01 -1.77140825e+02 
 1.77827941e-01  2.90757263e+01  1.77827941e-01 -1.76807149e+02 
 1.99526231e-01  2.90816489e+01  1.99526231e-01 -1.76431968e+02 
 2.23872114e-01  2.90890913e+01  2.23872114e-01 -1.76010654e+02 
 2.51188643e-01  2.90984394e+01  2.51188643e-01 -1.75538113e+02 
 2.81838293e-01  2.91101745e+01  2.81838293e-01 -1.75008767e+02 
 3.16227766e-01  2.91248957e+01  3.16227766e-01 -1.74416567e+02 
 3.54813389e-01  2.91433461e+01  3.54813389e-01 -1.73755012e+02 
 3.98107171e-01  2.91664445e+01  3.98107171e-01 -1.73017222e+02 
 4.46683592e-01  2.91953210e+01  4.46683592e-01 -1.72196042e+02 
 5.01187234e-01  2.92313582e+01  5.01187234e-01 -1.71284223e+02 
 5.62341325e-01  2.92762343e+01  5.62341325e-01 -1.70274691e+02 
 6.30957344e-01  2.93319680e+01  6.30957344e-01 -1.69160927e+02 
 7.07945784e-01  2.94009587e+01  7.07945784e-01 -1.67937494e+02 
 7.94328235e-01  2.94860170e+01  7.94328235e-01 -1.66600723e+02 
 8.91250938e-01  2.95903740e+01  8.91250938e-01 -1.65149589e+02 
 1.00000000e+00  2.97176578e+01  1.00000000e+00 -1.63586753e+02 
 1.12201845e+00  2.98718210e+01  1.12201845e+00 -1.61919740e+02 
