 1.00000000e-02 -1.02494692e+01  1.00000000e-02 -9.20462473e-06 
 1.12201845e-02 -1.02494692e+01  1.12201845e-02 -1.03046463e-05 
 1.25892541e-02 -1.02494692e+01  1.25892541e-02 -1.15414072e-05 
 1.41253754e-02 -1.02494692e+01  1.41253754e-02 -1.29313078e-05 
 1.58489319e-02 -1.02494692e+01  1.58489319e-02 -1.44928097e-05 
 1.77827941e-02 -1.02494692e+01  1.77827941e-02 -1.62466187e-05 
 1.99526231e-02 -1.02494692e+01  1.99526231e-02 -1.82160138e-05 
 2.23872114e-02 -1.02494692e+01  2.23872114e-02 -2.04271187e-05 
 2.51188643e-02 -1.02494692e+01  2.51188643e-02 -2.29092821e-05 
 2.81838293e-02 -1.02494692e+01  2.81838293e-02 -2.56954346e-05 
 3.16227766e-02 -1.02494692e+01  3.16227766e-02 -2.88225538e-05 
 3.54813389e-02 -1.02494692e+01  3.54813389e-02 -3.23321295e-05 
 3.98107171e-02 -1.02494692e+01  3.98107171e-02 -3.62707317e-05 
 4.46683592e-02 -1.02494692e+01  4.46683592e-02 -4.06906236e-05 
 5.01187234e-02 -1.02494692e+01  5.01187234e-02 -4.56504577e-05 
 5.62341325e-02 -1.02494692e+01  5.62341325e-02 -5.12160448e-05 
 6.30957344e-02 -1.02494692e+01  6.30957344e-02 -5.74612382e-05 
 7.07945784e-02 -1.02494692e+01  7.07945784e-02 -6.44689066e-05 
 7.94328235e-02 -1.02494692e+01  7.94328235e-02 -7.23320371e-05 
 8.91250938e-02 -1.02494692e+01  8.91250938e-02 -8.11549722e-05 
 1.00000000e-01 -1.02494692e+01  1.00000000e-01 -9.10547839e-05 
 1.12201845e-01 -1.02494692e+01  1.12201845e-01 -1.02162837e-04 
 1.25892541e-01 -1.02494692e+01  1.25892541e-01 -1.14626528e-04 
 1.41253754e-01 -1.02494692e+01  1.41253754e-01 -1.28611244e-04 
 1.58489319e-01 -1.02494692e+01  1.58489319e-01 -1.44302554e-04 
 1.77827941e-01 -1.02494692e+01  1.77827941e-01 -1.61908670e-04 
 1.99526231e-01 -1.02494692e+01  1.99526231e-01 -1.81663216e-04 
 2.23872114e-01 -1.02494692e+01  2.23872114e-01 -2.03828322e-04 
 2.51188643e-01 -1.02494692e+01  2.51188643e-01 -2.28698107e-04 
 2.81838293e-01 -1.02494692e+01  2.81838293e-01 -2.56602576e-04 
 3.16227766e-01 -1.02494692e+01  3.16227766e-01 -2.87912007e-04 
 3.54813389e-01 -1.02494692e+01  3.54813389e-01 -3.23041854e-04 
 3.98107171e-01 -1.02494692e+01  3.98107171e-01 -3.62458270e-04 
 4.46683592e-01 -1.02494692e+01  4.46683592e-01 -4.06684287e-04 
