 1.41253754e+00 -1.02873428e+01  1.41253754e+00  1.79999053e+02 
 1.58489319e+00 -1.02873428e+01  1.58489319e+00  1.79998937e+02 
 1.77827941e+00 -1.02873428e+01  1.77827941e+00  1.79998808e+02 
 1.99526231e+00 -1.02873428e+01  1.99526231e+00  1.79998662e+02 
 2.23872114e+00 -1.02873428e+01  2.23872114e+00  1.79998499e+02 
 2.51188643e+00 -1.02873428e+01  2.51188643e+00  1.79998316e+02 
 2.81838293e+00 -1.02873428e+01  2.81838293e+00  1.79998111e+02 
 3.16227766e+00 -1.02873428e+01  3.16227766e+00  1.79997880e+02 
 3.54813389e+00 -1.02873428e+01  3.54813389e+00  1.79997621e+02 
 3.98107171e+00 -1.02873428e+01  3.98107171e+00  1.79997331e+02 
 4.46683592e+00 -1.02873428e+01  4.46683592e+00  1.79997005e+02 
 5.01187234e+00 -1.02873428e+01  5.01187234e+00  1.79996640e+02 
 5.62341325e+00 -1.02873428e+01  5.62341325e+00  1.79996230e+02 
 6.30957344e+00 -1.02873428e+01  6.30957344e+00  1.79995770e+02 
 7.07945784e+00 -1.02873428e+01  7.07945784e+00  1.79995254e+02 
 7.94328235e+00 -1.02873428e+01  7.94328235e+00  1.79994675e+02 
 8.91250938e+00 -1.02873428e+01  8.91250938e+00  1.79994025e+02 
 1.00000000e+01 -1.02873428e+01  1.00000000e+01  1.79993296e+02 
 1.12201845e+01 -1.02873428e+01  1.12201845e+01  1.79992478e+02 
 1.25892541e+01 -1.02873429e+01  1.25892541e+01  1.79991560e+02 
 1.41253754e+01 -1.02873429e+01  1.41253754e+01  1.79990530e+02 
 1.58489319e+01 -1.02873429e+01  1.58489319e+01  1.79989375e+02 
 1.77827941e+01 -1.02873430e+01  1.77827941e+01  1.79988078e+02 
 1.99526231e+01 -1.02873430e+01  1.99526231e+01  1.79986624e+02 
 2.23872114e+01 -1.02873431e+01  2.23872114e+01  1.79984991e+02 
 2.51188643e+01 -1.02873431e+01  2.51188643e+01  1.79983160e+02 
 2.81838293e+01 -1.02873432e+01  2.81838293e+01  1.79981105e+02 
 3.16227766e+01 -1.02873433e+01  3.16227766e+01  1.79978800e+02 
 3.54813389e+01 -1.02873435e+01  3.54813389e+01  1.79976213e+02 
 3.98107171e+01 -1.02873437e+01  3.98107171e+01  1.79973310e+02 
 4.46683592e+01 -1.02873439e+01  4.46683592e+01  1.79970054e+02 
 5.01187234e+01 -1.02873442e+01  5.01187234e+01  1.79966400e+02 
 5.62341325e+01 -1.02873446e+01  5.62341325e+01  1.79962300e+02 
 6.30957344e+01 -1.02873451e+01  6.30957344e+01  1.79957700e+02 
 7.07945784e+01 -1.02873457e+01  7.07945784e+01  1.79952538e+02 
 7.94328235e+01 -1.02873464e+01  7.94328235e+01  1.79946747e+02 
 8.91250938e+01 -1.02873474e+01  8.91250938e+01  1.79940249e+02 
 1.00000000e+02 -1.02873486e+01  1.00000000e+02  1.79932959e+02 
 1.12201845e+02 -1.02873501e+01  1.12201845e+02  1.79924779e+02 
 1.25892541e+02 -1.02873520e+01  1.25892541e+02  1.79915600e+02 
 1.41253754e+02 -1.02873544e+01  1.41253754e+02  1.79905302e+02 
 1.58489319e+02 -1.02873574e+01  1.58489319e+02  1.79893747e+02 
 1.77827941e+02 -1.02873611e+01  1.77827941e+02  1.79880782e+02 
 1.99526231e+02 -1.02873659e+01  1.99526231e+02  1.79866235e+02 
 2.23872114e+02 -1.02873719e+01  2.23872114e+02  1.79849914e+02 
 2.51188643e+02 -1.02873794e+01  2.51188643e+02  1.79831601e+02 
 2.81838293e+02 -1.02873889e+01  2.81838293e+02  1.79811053e+02 
 3.16227766e+02 -1.02874008e+01  3.16227766e+02  1.79787998e+02 
 3.54813389e+02 -1.02874159e+01  3.54813389e+02  1.79762130e+02 
 3.98107171e+02 -1.02874348e+01  3.98107171e+02  1.79733106e+02 
 4.46683592e+02 -1.02874586e+01  4.46683592e+02  1.79700540e+02 
 5.01187234e+02 -1.02874886e+01  5.01187234e+02  1.79664002e+02 
 5.62341325e+02 -1.02875264e+01  5.62341325e+02  1.79623005e+02 
 6.30957344e+02 -1.02875740e+01  6.30957344e+02  1.79577006e+02 
 7.07945784e+02 -1.02876338e+01  7.07945784e+02  1.79525395e+02 
 7.94328235e+02 -1.02877092e+01  7.94328235e+02  1.79467487e+02 
 8.91250938e+02 -1.02878041e+01  8.91250938e+02  1.79402515e+02 
 1.00000000e+03 -1.02879235e+01  1.00000000e+03  1.79329617e+02 
 1.12201845e+03 -1.02880739e+01  1.12201845e+03  1.79247827e+02 
 1.25892541e+03 -1.02882631e+01  1.25892541e+03  1.79156060e+02 
 1.41253754e+03 -1.02885014e+01  1.41253754e+03  1.79053101e+02 
 1.58489319e+03 -1.02888014e+01  1.58489319e+03  1.78937586e+02 
 1.77827941e+03 -1.02891789e+01  1.77827941e+03  1.78807986e+02 
 1.99526231e+03 -1.02896542e+01  1.99526231e+03  1.78662586e+02 
 2.23872114e+03 -1.02902525e+01  2.23872114e+03  1.78499465e+02 
 2.51188643e+03 -1.02910056e+01  2.51188643e+03  1.78316468e+02 
 2.81838293e+03 -1.02919536e+01  2.81838293e+03  1.78111182e+02 
 3.16227766e+03 -1.02931466e+01  3.16227766e+03  1.77880903e+02 
 3.54813389e+03 -1.02946481e+01  3.54813389e+03  1.77622605e+02 
 3.98107171e+03 -1.02965376e+01  3.98107171e+03  1.77332901e+02 
 4.46683592e+03 -1.02989153e+01  4.46683592e+03  1.77008006e+02 
 5.01187234e+03 -1.03019067e+01  5.01187234e+03  1.76643689e+02 
 5.62341325e+03 -1.03056697e+01  5.62341325e+03  1.76235233e+02 
 6.30957344e+03 -1.03104024e+01  6.30957344e+03  1.75777379e+02 
 7.07945784e+03 -1.03163532e+01  7.07945784e+03  1.75264281e+02 
 7.94328235e+03 -1.03238333e+01  7.94328235e+03  1.74689453e+02 
 8.91250938e+03 -1.03332319e+01  8.91250938e+03  1.74045719e+02 
 1.00000000e+04 -1.03450351e+01  1.00000000e+04  1.73325175e+02 
 1.12201845e+04 -1.03598491e+01  1.12201845e+04  1.72519150e+02 
 1.25892541e+04 -1.03784271e+01  1.25892541e+04  1.71618197e+02 
 1.41253754e+04 -1.04017031e+01  1.41253754e+04  1.70612102e+02 
 1.58489319e+04 -1.04308296e+01  1.58489319e+04  1.69489940e+02 
 1.77827941e+04 -1.04672221e+01  1.77827941e+04  1.68240183e+02 
 1.99526231e+04 -1.05126082e+01  1.99526231e+04  1.66850887e+02 
 2.23872114e+04 -1.05690797e+01  2.23872114e+04  1.65309987e+02 
 2.51188643e+04 -1.06391446e+01  2.51188643e+04  1.63605719e+02 
 2.81838293e+04 -1.07257738e+01  2.81838293e+04  1.61727197e+02 
 3.16227766e+04 -1.08324327e+01  3.16227766e+04  1.59665178e+02 
 3.54813389e+04 -1.09630879e+01  3.54813389e+04  1.57413003e+02 
 3.98107171e+04 -1.11221742e+01  3.98107171e+04  1.54967699e+02 
 4.46683592e+04 -1.13145064e+01  4.46683592e+04  1.52331172e+02 
 5.01187234e+04 -1.15451232e+01  5.01187234e+04  1.49511362e+02 
 5.62341325e+04 -1.18190564e+01  5.62341325e+04  1.46523175e+02 
 6.30957344e+04 -1.21410332e+01  6.30957344e+04  1.43388971e+02 
 7.07945784e+04 -1.25151346e+01  7.07945784e+04  1.40138379e+02 
 7.94328235e+04 -1.29444538e+01  7.94328235e+04  1.36807293e+02 
 8.91250938e+04 -1.34308075e+01  8.91250938e+04  1.33436039e+02 
 1.00000000e+05 -1.39745553e+01  1.00000000e+05  1.30066883e+02 
 1.12201845e+05 -1.45745632e+01  1.12201845e+05  1.26741233e+02 
 1.25892541e+05 -1.52283188e+01  1.25892541e+05  1.23496940e+02 
 1.41253754e+05 -1.59321748e+01  1.41253754e+05  1.20366120e+02 
 1.58489319e+05 -1.66816726e+01  1.58489319e+05  1.17373735e+02 
 1.77827941e+05 -1.74718906e+01  1.77827941e+05  1.14537014e+02 
 1.99526231e+05 -1.82977673e+01  1.99526231e+05  1.11865634e+02 
 2.23872114e+05 -1.91543662e+01  2.23872114e+05  1.09362445e+02 
 2.51188643e+05 -2.00370674e+01  2.51188643e+05  1.07024528e+02 
 2.81838293e+05 -2.09416880e+01  2.81838293e+05  1.04844350e+02 
 3.16227766e+05 -2.18645396e+01  3.16227766e+05  1.02810899e+02 
 3.54813389e+05 -2.28024398e+01  3.54813389e+05  1.00910656e+02 
 3.98107171e+05 -2.37526920e+01  3.98107171e+05  9.91284067e+01 
 4.46683592e+05 -2.47130457e+01  4.46683592e+05  9.74478450e+01 
 5.01187234e+05 -2.56816481e+01  5.01187234e+05  9.58520095e+01 
 5.62341325e+05 -2.66569935e+01  5.62341325e+05  9.43235590e+01 
 6.30957344e+05 -2.76378753e+01  6.30957344e+05  9.28449227e+01 
 7.07945784e+05 -2.86233420e+01  7.07945784e+05  9.13983456e+01 
 7.94328235e+05 -2.96126604e+01  7.94328235e+05  8.99658496e+01 
 8.91250938e+05 -3.06052844e+01  8.91250938e+05  8.85291260e+01 
 1.00000000e+06 -3.16008308e+01  1.00000000e+06  8.70693677e+01 
 1.12201845e+06 -3.25990606e+01  1.12201845e+06  8.55670459e+01 
 1.25892541e+06 -3.35998660e+01  1.25892541e+06  8.40016296e+01 
 1.41253754e+06 -3.46032614e+01  1.41253754e+06  8.23512409e+01 
 1.58489319e+06 -3.56093777e+01  1.58489319e+06  8.05922330e+01 
 1.77827941e+06 -3.66184584e+01  1.77827941e+06  7.86986700e+01 
 1.99526231e+06 -3.76308541e+01  1.99526231e+06  7.66416784e+01 
 2.23872114e+06 -3.86470107e+01  2.23872114e+06  7.43886303e+01 
 2.51188643e+06 -3.96674441e+01  2.51188643e+06  7.19021011e+01 
 2.81838293e+06 -4.06926883e+01  2.81838293e+06  6.91385346e+01 
 3.16227766e+06 -4.17231939e+01  3.16227766e+06  6.60465298e+01 
 3.54813389e+06 -4.27591405e+01  3.54813389e+06  6.25646666e+01 
 3.98107171e+06 -4.38001016e+01  3.98107171e+06  5.86188201e+01 
 4.46683592e+06 -4.48444635e+01  4.46683592e+06  5.41190371e+01 
 5.01187234e+06 -4.58884452e+01  5.01187234e+06  4.89563811e+01 
 5.62341325e+06 -4.69245084e+01  5.62341325e+06  4.30009137e+01 
 6.30957344e+06 -4.79389256e+01  6.30957344e+06  3.61035493e+01 
 7.07945784e+06 -4.89084367e+01  7.07945784e+06  2.81072543e+01 
 7.94328235e+06 -4.97965973e+01  7.94328235e+06  1.88764445e+01 
 8.91250938e+06 -5.05520274e+01  8.91250938e+06  8.35358692e+00 
 1.00000000e+07 -5.11129979e+01  1.00000000e+07 -3.36121175e+00 
 1.12201845e+07 -5.14226782e+01  1.12201845e+07 -1.59471554e+01 
 1.25892541e+07 -5.14519432e+01  1.25892541e+07 -2.88877474e+01 
 1.41253754e+07 -5.12149905e+01  1.41253754e+07 -4.16142741e+01 
 1.58489319e+07 -5.07641088e+01  1.58489319e+07 -5.36846737e+01 
 1.77827941e+07 -5.01683961e+01  1.77827941e+07 -6.48744086e+01 
 1.99526231e+07 -4.94932114e+01  1.99526231e+07 -7.51510451e+01 
 2.23872114e+07 -4.87900311e+01  2.23872114e+07 -8.45951509e+01 
 2.51188643e+07 -4.80952645e+01  2.51188643e+07 -9.33287921e+01 
 2.81838293e+07 -4.74330408e+01  2.81838293e+07 -1.01472498e+02 
 3.16227766e+07 -4.68185763e+01  3.16227766e+07 -1.09126450e+02 
 3.54813389e+07 -4.62608477e+01  3.54813389e+07 -1.16366144e+02 
 3.98107171e+07 -4.57644299e+01  3.98107171e+07 -1.23245130e+02 
 4.46683592e+07 -4.53307261e+01  4.46683592e+07 -1.29800498e+02 
 5.01187234e+07 -4.49588457e+01  5.01187234e+07 -1.36058824e+02 
 5.62341325e+07 -4.46463020e+01  5.62341325e+07 -1.42041436e+02 
 6.30957344e+07 -4.43896160e+01  6.30957344e+07 -1.47768435e+02 
 7.07945784e+07 -4.41848502e+01  7.07945784e+07 -1.53261330e+02 
 7.94328235e+07 -4.40280689e+01  7.94328235e+07 -1.58544373e+02 
 8.91250938e+07 -4.39157106e+01  8.91250938e+07 -1.63644827e+02 
 1.00000000e+08 -4.38448667e+01  1.00000000e+08 -1.68592455e+02 
 1.12201845e+08 -4.38134654e+01  1.12201845e+08 -1.73418485e+02 
 1.25892541e+08 -4.38203691e+01  1.25892541e+08 -1.78154279e+02 
 1.41253754e+08 -4.38653898e+01  1.41253754e+08 -1.82829860e+02 
 1.58489319e+08 -4.39492306e+01  1.58489319e+08 -1.87472412e+02 
 1.77827941e+08 -4.40733550e+01  1.77827941e+08 -1.92104883e+02 
 1.99526231e+08 -4.42397904e+01  1.99526231e+08 -1.96744800e+02 
 2.23872114e+08 -4.44508714e+01  2.23872114e+08 -2.01403435e+02 
 2.51188643e+08 -4.47089422e+01  2.51188643e+08 -2.06085470e+02 
 2.81838293e+08 -4.50160439e+01  2.81838293e+08 -2.10789246e+02 
 3.16227766e+08 -4.53736214e+01  3.16227766e+08 -2.15507631e+02 
 3.54813389e+08 -4.57822847e+01  3.54813389e+08 -2.20229373e+02 
 3.98107171e+08 -4.62416456e+01  3.98107171e+08 -2.24940772e+02 
 4.46683592e+08 -4.67502364e+01  4.46683592e+08 -2.29627393e+02 
 5.01187234e+08 -4.73054946e+01  5.01187234e+08 -2.34275631e+02 
 5.62341325e+08 -4.79037944e+01  5.62341325e+08 -2.38874006e+02 
 6.30957344e+08 -4.85405033e+01  6.30957344e+08 -2.43414155e+02 
 7.07945784e+08 -4.92100554e+01  7.07945784e+08 -2.47891540e+02 
 7.94328235e+08 -4.99060394e+01  7.94328235e+08 -2.52305844e+02 
 8.91250938e+08 -5.06213016e+01  8.91250938e+08 -2.56661043e+02 
 1.00000000e+09 -5.13480643e+01  1.00000000e+09 -2.60965073e+02 
