 1.00000000e-02  3.57069294e+01  1.00000000e-02 -1.79646464e+02 
 1.12201845e-02  3.57069601e+01  1.12201845e-02 -1.79680288e+02 
 1.25892541e-02  3.57069847e+01  1.25892541e-02 -1.79709870e+02 
 1.41253754e-02  3.57070045e+01  1.41253754e-02 -1.79735602e+02 
 1.58489319e-02  3.57070206e+01  1.58489319e-02 -1.79757826e+02 
 1.77827941e-02  3.57070338e+01  1.77827941e-02 -1.79776837e+02 
 1.99526231e-02  3.57070448e+01  1.99526231e-02 -1.79792886e+02 
 2.23872114e-02  3.57070542e+01  2.23872114e-02 -1.79806187e+02 
 2.51188643e-02  3.57070626e+01  2.51188643e-02 -1.79816917e+02 
 2.81838293e-02  3.57070703e+01  2.81838293e-02 -1.79825217e+02 
 3.16227766e-02  3.57070778e+01  3.16227766e-02 -1.79831198e+02 
 3.54813389e-02  3.57070854e+01  3.54813389e-02 -1.79834939e+02 
 3.98107171e-02  3.57070937e+01  3.98107171e-02 -1.79836490e+02 
 4.46683592e-02  3.57071029e+01  4.46683592e-02 -1.79835871e+02 
 5.01187234e-02  3.57071136e+01  5.01187234e-02 -1.79833074e+02 
 5.62341325e-02  3.57071265e+01  5.62341325e-02 -1.79828063e+02 
 6.30957344e-02  3.57071420e+01  6.30957344e-02 -1.79820770e+02 
 7.07945784e-02  3.57071612e+01  7.07945784e-02 -1.79811099e+02 
 7.94328235e-02  3.57071850e+01  7.94328235e-02 -1.79798921e+02 
 8.91250938e-02  3.57072147e+01  8.91250938e-02 -1.79784076e+02 
 1.00000000e-01  3.57072518e+01  1.00000000e-01 -1.79766366e+02 
 1.12201845e-01  3.57072983e+01  1.12201845e-01 -1.79745557e+02 
 1.25892541e-01  3.57073568e+01  1.25892541e-01 -1.79721373e+02 
 1.41253754e-01  3.57074303e+01  1.41253754e-01 -1.79693493e+02 
 1.58489319e-01  3.57075227e+01  1.58489319e-01 -1.79661547e+02 
 1.77827941e-01  3.57076390e+01  1.77827941e-01 -1.79625114e+02 
 1.99526231e-01  3.57077853e+01  1.99526231e-01 -1.79583711e+02 
 2.23872114e-01  3.57079694e+01  2.23872114e-01 -1.79536790e+02 
 2.51188643e-01  3.57082012e+01  2.51188643e-01 -1.79483730e+02 
 2.81838293e-01  3.57084929e+01  2.81838293e-01 -1.79423833e+02 
 3.16227766e-01  3.57088601e+01  3.16227766e-01 -1.79356307e+02 
 3.54813389e-01  3.57093222e+01  3.54813389e-01 -1.79280264e+02 
 3.98107171e-01  3.57099039e+01  3.98107171e-01 -1.79194704e+02 
 4.46683592e-01  3.57106360e+01  4.46683592e-01 -1.79098507e+02 
 5.01187234e-01  3.57115573e+01  5.01187234e-01 -1.78990416e+02 
 5.62341325e-01  3.57127166e+01  5.62341325e-01 -1.78869024e+02 
 6.30957344e-01  3.57141753e+01  6.30957344e-01 -1.78732760e+02 
 7.07945784e-01  3.57160103e+01  7.07945784e-01 -1.78579871e+02 
 7.94328235e-01  3.57183186e+01  7.94328235e-01 -1.78408408e+02 
 8.91250938e-01  3.57212212e+01  8.91250938e-01 -1.78216206e+02 
 1.00000000e+00  3.57248705e+01  1.00000000e+00 -1.78000870e+02 
 1.12201845e+00  3.57294566e+01  1.12201845e+00 -1.77759763e+02 
 1.25892541e+00  3.57352175e+01  1.25892541e+00 -1.77489992e+02 
 1.41253754e+00  3.57424502e+01  1.41253754e+00 -1.77188412e+02 
 1.58489319e+00  3.57515242e+01  1.58489319e+00 -1.76851628e+02 
 1.77827941e+00  3.57628983e+01  1.77827941e+00 -1.76476020e+02 
 1.99526231e+00  3.57771398e+01  1.99526231e+00 -1.76057791e+02 
 2.23872114e+00  3.57949468e+01  2.23872114e+00 -1.75593042e+02 
 2.51188643e+00  3.58171738e+01  2.51188643e+00 -1.75077897e+02 
 2.81838293e+00  3.58448583e+01  2.81838293e+00 -1.74508681e+02 
 3.16227766e+00  3.58792487e+01  3.16227766e+00 -1.73882182e+02 
 3.54813389e+00  3.59218288e+01  3.54813389e+00 -1.73195999e+02 
 3.98107171e+00  3.59743352e+01  3.98107171e+00 -1.72449015e+02 
 4.46683592e+00  3.60387608e+01  4.46683592e+00 -1.71641987e+02 
 5.01187234e+00  3.61173337e+01  5.01187234e+00 -1.70778268e+02 
 5.62341325e+00  3.62124612e+01  5.62341325e+00 -1.69864626e+02 
 6.30957344e+00  3.63266245e+01  6.30957344e+00 -1.68912097e+02 
 7.07945784e+00  3.64622143e+01  7.07945784e+00 -1.67936748e+02 
 7.94328235e+00  3.66212999e+01  7.94328235e+00 -1.66960189e+02 
 8.91250938e+00  3.68053399e+01  8.91250938e+00 -1.66009594e+02 
 1.00000000e+01  3.70148590e+01  1.00000000e+01 -1.65117000e+02 
 1.12201845e+01  3.72491361e+01  1.12201845e+01 -1.64317716e+02 
 1.25892541e+01  3.75059682e+01  1.25892541e+01 -1.63647801e+02 
 1.41253754e+01  3.77815775e+01  1.41253754e+01 -1.63140800e+02 
 1.58489319e+01  3.80707187e+01  1.58489319e+01 -1.62824182e+02 
 1.77827941e+01  3.83670022e+01  1.77827941e+01 -1.62716081e+02 
 1.99526231e+01  3.86634065e+01  1.99526231e+01 -1.62822989e+02 
 2.23872114e+01  3.89528994e+01  2.23872114e+01 -1.63138912e+02 
 2.51188643e+01  3.92290607e+01  2.51188643e+01 -1.63646163e+02 
 2.81838293e+01  3.94865996e+01  2.81838293e+01 -1.64317624e+02 
 3.16227766e+01  3.97216857e+01  3.16227766e+01 -1.65119981e+02 
 3.54813389e+01  3.99320630e+01  3.54813389e+01 -1.66017298e+02 
 3.98107171e+01  4.01169635e+01  3.98107171e+01 -1.66974290e+02 
