 1.00000000e-02 -2.04357745e+01  1.00000000e-02 -7.62275822e-06 
 2.23872114e+03 -2.04390075e+01  2.23872114e+03 -1.52675238e+00 
 2.51188643e+03 -2.04398443e+01  2.51188643e+03 -1.71293153e+00 
 2.81838293e+03 -2.04408974e+01  2.81838293e+03 -1.92178148e+00 
 3.16227766e+03 -2.04422229e+01  3.16227766e+03 -2.15604933e+00 
 3.54813389e+03 -2.04438910e+01  3.54813389e+03 -2.41880951e+00 
 3.98107171e+03 -2.04459901e+01  3.98107171e+03 -2.71350048e+00 
 4.46683592e+03 -2.04486312e+01  4.46683592e+03 -3.04396461e+00 
 5.01187234e+03 -2.04519539e+01  5.01187234e+03 -3.41449107e+00 
 5.62341325e+03 -2.04561334e+01  5.62341325e+03 -3.82986133e+00 
 6.30957344e+03 -2.04613893e+01  6.30957344e+03 -4.29539669e+00 
 7.07945784e+03 -2.04679970e+01  7.07945784e+03 -4.81700641e+00 
 7.94328235e+03 -2.04763013e+01  7.94328235e+03 -5.40123483e+00 
 8.91250938e+03 -2.04867333e+01  8.91250938e+03 -6.05530440e+00 
 1.00000000e+04 -2.04998307e+01  1.00000000e+04 -6.78715065e+00 
 1.12201845e+04 -2.05162634e+01  1.12201845e+04 -7.60544308e+00 
 1.25892541e+04 -2.05368626e+01  1.25892541e+04 -8.51958378e+00 
 1.41253754e+04 -2.05626571e+01  1.41253754e+04 -9.53967266e+00 
 1.58489319e+04 -2.05949137e+01  1.58489319e+04 -1.06764244e+01 
 1.77827941e+04 -2.06351839e+01  1.77827941e+04 -1.19410185e+01 
 1.99526231e+04 -2.06853548e+01  1.99526231e+04 -1.33448589e+01 
 2.23872114e+04 -2.07477014e+01  2.23872114e+04 -1.48992175e+01 
 2.51188643e+04 -2.08249369e+01  2.51188643e+04 -1.66147313e+01 
 2.81838293e+04 -2.09202532e+01  2.81838293e+04 -1.85007303e+01 
 3.16227766e+04 -2.10373431e+01  3.16227766e+04 -2.05643799e+01 
 3.54813389e+04 -2.11803893e+01  3.54813389e+04 -2.28096452e+01 
 3.98107171e+04 -2.13540080e+01  3.98107171e+04 -2.52361207e+01 
 4.46683592e+04 -2.15631298e+01  4.46683592e+04 -2.78378189e+01 
 5.01187234e+04 -2.18128091e+01  5.01187234e+04 -3.06020734e+01 
 5.62341325e+04 -2.21079591e+01  5.62341325e+04 -3.35087618e+01 
 6.30957344e+04 -2.24530293e+01  6.30957344e+04 -3.65300805e+01 
 7.07945784e+04 -2.28516561e+01  7.07945784e+04 -3.96310705e+01 
 7.94328235e+04 -2.33063370e+01  7.94328235e+04 -4.27709850e+01 
 8.91250938e+04 -2.38181845e+01  8.91250938e+04 -4.59054273e+01 
 1.00000000e+05 -2.43868059e+01  1.00000000e+05 -4.89889992e+01 
 1.12201845e+05 -2.50103352e+01  1.12201845e+05 -5.19780673e+01 
 1.25892541e+05 -2.56856090e+01  1.25892541e+05 -5.48332193e+01 
 1.41253754e+05 -2.64084484e+01  1.41253754e+05 -5.75210683e+01 
 1.58489319e+05 -2.71739955e+01  1.58489319e+05 -6.00152282e+01 
 1.77827941e+05 -2.79770477e+01  1.77827941e+05 -6.22964661e+01 
 1.99526231e+05 -2.88123479e+01  1.99526231e+05 -6.43521832e+01 
 2.23872114e+05 -2.96748046e+01  2.23872114e+05 -6.61754466e+01 
 2.51188643e+05 -3.05596362e+01  2.51188643e+05 -6.77637995e+01 
 2.81838293e+05 -3.14624425e+01  2.81838293e+05 -6.91180395e+01 
 3.16227766e+05 -3.23792185e+01  3.16227766e+05 -7.02410943e+01 
 3.54813389e+05 -3.33063229e+01  3.54813389e+05 -7.11370727e+01 
 3.98107171e+05 -3.42404167e+01  3.98107171e+05 -7.18105226e+01 
 4.46683592e+05 -3.51783811e+01  4.46683592e+05 -7.22659028e+01 
 5.01187234e+05 -3.61172241e+01  5.01187234e+05 -7.25072638e+01 
 5.62341325e+05 -3.70539807e+01  5.62341325e+05 -7.25381278e+01 
 6.30957344e+05 -3.79856115e+01  6.30957344e+05 -7.23615622e+01 
 7.07945784e+05 -3.89089031e+01  7.07945784e+05 -7.19804499e+01 
 7.94328235e+05 -3.98203757e+01  7.94328235e+05 -7.13979621e+01 
 8.91250938e+05 -4.07162028e+01  8.91250938e+05 -7.06182427e+01 
 1.00000000e+06 -4.15921527e+01  1.00000000e+06 -6.96473100e+01 
 1.12201845e+06 -4.24435642e+01  1.12201845e+06 -6.84941614e+01 
 1.25892541e+06 -4.32653672e+01  1.25892541e+06 -6.71720363e+01 
 1.41253754e+06 -4.40521667e+01  1.41253754e+06 -6.56997478e+01 
 1.58489319e+06 -4.47983965e+01  1.58489319e+06 -6.41029303e+01 
 1.77827941e+06 -4.54985482e+01  1.77827941e+06 -6.24149991e+01 
 1.99526231e+06 -4.61474593e+01  1.99526231e+06 -6.06775855e+01 
 2.23872114e+06 -4.67406332e+01  2.23872114e+06 -5.89402317e+01 
 2.51188643e+06 -4.72745398e+01  2.51188643e+06 -5.72592223e+01 
 2.81838293e+06 -4.77468425e+01  2.81838293e+06 -5.56955871e+01 
 3.16227766e+06 -4.81565010e+01  3.16227766e+06 -5.43124888e+01 
 3.54813389e+06 -4.85037209e+01  3.54813389e+06 -5.31723537e+01 
 3.98107171e+06 -4.87897553e+01  3.98107171e+06 -5.23341513e+01 
 4.46683592e+06 -4.90165934e+01  4.46683592e+06 -5.18511541e+01 
 5.01187234e+06 -4.91865930e+01  5.01187234e+06 -5.17693526e+01 
 5.62341325e+06 -4.93021207e+01  5.62341325e+06 -5.21265159e+01 
 6.30957344e+06 -4.93652556e+01  6.30957344e+06 -5.29517471e+01 
 7.07945784e+06 -4.93775977e+01  7.07945784e+06 -5.42653196e+01 
 7.94328235e+06 -4.93402052e+01  7.94328235e+06 -5.60786026e+01 
 8.91250938e+06 -4.92536721e+01  8.91250938e+06 -5.83939682e+01 
 1.00000000e+07 -4.91183400e+01  1.00000000e+07 -6.12046853e+01 
 1.12201845e+07 -4.89346277e+01  1.12201845e+07 -6.44949105e+01 
 1.25892541e+07 -4.87034408e+01  1.25892541e+07 -6.82399478e+01 
 1.41253754e+07 -4.84266089e+01  1.41253754e+07 -7.24069387e+01 
 1.58489319e+07 -4.81072790e+01  1.58489319e+07 -7.69560531e+01 
 1.77827941e+07 -4.77501930e+01  1.77827941e+07 -8.18421081e+01 
 1.99526231e+07 -4.73617844e+01  1.99526231e+07 -8.70163952e+01 
 2.23872114e+07 -4.69500592e+01  2.23872114e+07 -9.24284209e+01 
 2.51188643e+07 -4.65242606e+01  2.51188643e+07 -9.80273079e+01 
 2.81838293e+07 -4.60943556e+01  2.81838293e+07 -1.03762755e+02 
 3.16227766e+07 -4.56704109e+01  3.16227766e+07 -1.09585657e+02 
 3.54813389e+07 -4.52619435e+01  3.54813389e+07 -1.15448622e+02 
 3.98107171e+07 -4.48773334e+01  3.98107171e+07 -1.21306694e+02 
 4.46683592e+07 -4.45233775e+01  4.46683592e+07 -1.27118427e+02 
 5.01187234e+07 -4.42050409e+01  5.01187234e+07 -1.32847335e+02 
 5.62341325e+07 -4.39254252e+01  5.62341325e+07 -1.38463474e+02 
 6.30957344e+07 -4.36859406e+01  6.30957344e+07 -1.43944868e+02 
 7.07945784e+07 -4.34866318e+01  7.07945784e+07 -1.49278452e+02 
 7.94328235e+07 -4.33265933e+01  7.94328235e+07 -1.54460339e+02 
 8.91250938e+07 -4.32044076e+01  8.91250938e+07 -1.59495373e+02 
 1.00000000e+08 -4.31185510e+01  1.00000000e+08 -1.64396054e+02 
 1.12201845e+08 -4.30677323e+01  1.12201845e+08 -1.69181008e+02 
 1.25892541e+08 -4.30511477e+01  1.25892541e+08 -1.73873172e+02 
 1.41253754e+08 -4.30686476e+01  1.41253754e+08 -1.78497856e+02 
 1.58489319e+08 -4.31208174e+01  1.58489319e+08 -1.83080791e+02 
 1.77827941e+08 -4.32089775e+01  1.77827941e+08 -1.87646253e+02 
 1.99526231e+08 -4.33351034e+01  1.99526231e+08 -1.92215344e+02 
 2.23872114e+08 -4.35016724e+01  2.23872114e+08 -1.96804518e+02 
 2.51188643e+08 -4.37114414e+01  2.51188643e+08 -2.01424476e+02 
 2.81838293e+08 -4.39671716e+01  2.81838293e+08 -2.06079561e+02 
 3.16227766e+08 -4.42713246e+01  3.16227766e+08 -2.10767757e+02 
 3.54813389e+08 -4.46257633e+01  3.54813389e+08 -2.15481329e+02 
 3.98107171e+08 -4.50314942e+01  3.98107171e+08 -2.20208052e+02 
 4.46683592e+08 -4.54884779e+01  4.46683592e+08 -2.24932839e+02 
 5.01187234e+08 -4.59955227e+01  5.01187234e+08 -2.29639540e+02 
 5.62341325e+08 -4.65502545e+01  5.62341325e+08 -2.34312689e+02 
 6.30957344e+08 -4.71491481e+01  6.30957344e+08 -2.38939022e+02 
 7.07945784e+08 -4.77876007e+01  7.07945784e+08 -2.43508669e+02 
 7.94328235e+08 -4.84600329e+01  7.94328235e+08 -2.48016003e+02 
 8.91250938e+08 -4.91600077e+01  8.91250938e+08 -2.52460088e+02 
 1.00000000e+09 -4.98803616e+01  1.00000000e+09 -2.56844710e+02 
