 1.00000000e+02  3.47626420e-06  1.00000000e+02  3.34317958e-06 
 1.12201845e+02  3.28181717e-06  1.12201845e+02  3.15617673e-06 
 1.25892541e+02  3.09824807e-06  1.25892541e+02  2.97963535e-06 
 1.41253754e+02  2.92494841e-06  1.41253754e+02  2.81297026e-06 
 1.58489319e+02  2.76134380e-06  1.58489319e+02  2.65562906e-06 
 1.77827941e+02  2.60689194e-06  1.77827941e+02  2.50709020e-06 
 1.99526231e+02  2.46108089e-06  1.99526231e+02  2.36686135e-06 
 2.23872114e+02  2.32342734e-06  2.23872114e+02  2.23447771e-06 
 2.51188643e+02  2.19347503e-06  2.51188643e+02  2.10950046e-06 
 2.81838293e+02  2.07079321e-06  2.81838293e+02  1.99151537e-06 
 3.16227766e+02  1.95497525e-06  3.16227766e+02  1.88013136e-06 
 3.54813389e+02  1.84563725e-06  3.54813389e+02  1.77497923e-06 
 3.98107171e+02  1.74241680e-06  3.98107171e+02  1.67571045e-06 
 4.46683592e+02  1.64497176e-06  4.46683592e+02  1.58199599e-06 
 5.01187234e+02  1.55297916e-06  5.01187234e+02  1.49352521e-06 
 5.62341325e+02  1.46613406e-06  5.62341325e+02  1.41000487e-06 
 6.30957344e+02  1.38414861e-06  6.30957344e+02  1.33115813e-06 
 7.07945784e+02  1.30675106e-06  7.07945784e+02  1.25672366e-06 
 7.94328235e+02  1.23368487e-06  7.94328235e+02  1.18645472e-06 
 8.91250938e+02  1.16470785e-06  8.91250938e+02  1.12011840e-06 
 1.00000000e+03  1.09959137e-06  1.00000000e+03  1.05749483e-06 
 1.12201845e+03  1.03811960e-06  1.12201845e+03  9.98376432e-07 
 1.25892541e+03  9.80088778e-07  1.25892541e+03  9.42567252e-07 
 1.41253754e+03  9.25306560e-07  1.41253754e+03  8.89882305e-07 
 1.58489319e+03  8.73591362e-07  1.58489319e+03  8.40146961e-07 
 1.77827941e+03  8.24771769e-07  1.77827941e+03  7.93196368e-07 
 1.99526231e+03  7.78685962e-07  1.99526231e+03  7.48874901e-07 
 2.23872114e+03  7.35181186e-07  2.23872114e+03  7.07035653e-07 
 2.51188643e+03  6.94113239e-07  2.51188643e+03  6.67539943e-07 
 2.81838293e+03  6.55345995e-07  2.81838293e+03  6.30256856e-07 
 3.16227766e+03  6.18750956e-07  3.16227766e+03  5.95062815e-07 
 3.54813389e+03  5.84206823e-07  3.54813389e+03  5.61841162e-07 
 3.98107171e+03  5.51599095e-07  3.98107171e+03  5.30481782e-07 
 4.46683592e+03  5.20819689e-07  4.46683592e+03  5.00880727e-07 
 5.01187234e+03  4.91766580e-07  5.01187234e+03  4.72939882e-07 
 5.62341325e+03  4.64343468e-07  5.62341325e+03  4.46566630e-07 
 6.30957344e+03  4.38459453e-07  6.30957344e+03  4.21673554e-07 
 7.07945784e+03  4.14028738e-07  7.07945784e+03  3.98178138e-07 
 7.94328235e+03  3.90970340e-07  7.94328235e+03  3.76002502e-07 
 8.91250938e+03  3.69207825e-07  8.91250938e+03  3.55073138e-07 
 1.00000000e+04  3.48669055e-07  1.00000000e+04  3.35320669e-07 
 1.12201845e+04  3.29285946e-07  1.12201845e+04  3.16679617e-07 
 1.25892541e+04  3.10994242e-07  1.25892541e+04  2.99088187e-07 
 1.41253754e+04  2.93733307e-07  1.41253754e+04  2.82488064e-07 
 1.58489319e+04  2.77445917e-07  1.58489319e+04  2.66824214e-07 
 1.77827941e+04  2.62078073e-07  1.77827941e+04  2.52044706e-07 
 1.99526231e+04  2.47578823e-07  1.99526231e+04  2.38100539e-07 
 2.23872114e+04  2.33900092e-07  2.23872114e+04  2.24945477e-07 
 2.51188643e+04  2.20996519e-07  2.51188643e+04  2.12535896e-07 
 2.81838293e+04  2.08825312e-07  2.81838293e+04  2.00830643e-07 
 3.16227766e+04  1.97346100e-07  3.16227766e+04  1.89790890e-07 
 3.54813389e+04  1.86520801e-07  3.54813389e+04  1.79380015e-07 
 3.98107171e+04  1.76313495e-07  3.98107171e+04  1.69563472e-07 
 4.46683592e+04  1.66690304e-07  4.46683592e+04  1.60308680e-07 
 5.01187234e+04  1.57619276e-07  5.01187234e+04  1.51584909e-07 
 5.62341325e+04  1.49070282e-07  5.62341325e+04  1.43363184e-07 
 6.30957344e+04  1.41014911e-07  6.30957344e+04  1.35616180e-07 
 7.07945784e+04  1.33426375e-07  7.07945784e+04  1.28318134e-07 
 7.94328235e+04  1.26279419e-07  7.94328235e+04  1.21444758e-07 
 8.91250938e+04  1.19550234e-07  8.91250938e+04  1.14973153e-07 
 1.00000000e+05  1.13216376e-07  1.00000000e+05  1.08881732e-07 
 1.12201845e+05  1.07256687e-07  1.12201845e+05  1.03150147e-07 
 1.25892541e+05  1.01651224e-07  1.25892541e+05  9.77592151e-08 
 1.41253754e+05  9.63811856e-08  1.41253754e+05  9.26908539e-08 
 1.58489319e+05  9.14288498e-08  1.58489319e+05  8.79280164e-08 
 1.77827941e+05  8.67775073e-08  1.77827941e+05  8.34546301e-08 
 1.99526231e+05  8.24114031e-08  1.99526231e+05  7.92555391e-08 
 2.23872114e+05  7.83156788e-08  2.23872114e+05  7.53164491e-08 
 2.51188643e+05  7.44763184e-08  2.51188643e+05  7.16238750e-08 
 2.81838293e+05  7.08800972e-08  2.81838293e+05  6.81650912e-08 
 3.16227766e+05  6.75145334e-08  3.16227766e+05  6.49280852e-08 
 3.54813389e+05  6.43678432e-08  3.54813389e+05  6.19015137e-08 
 3.98107171e+05  6.14288993e-08  3.98107171e+05  5.90746623e-08 
 4.46683592e+05  5.86871934e-08  4.46683592e+05  5.64374089e-08 
 5.01187234e+05  5.61328037e-08  5.01187234e+05  5.39801914e-08 
 5.62341325e+05  5.37563671e-08  5.62341325e+05  5.16939803e-08 
 6.30957344e+05  5.15490583e-08  6.30957344e+05  4.95702572e-08 
 7.07945784e+05  4.95025767e-08  7.07945784e+05  4.76009998e-08 
