 1.00000000e+00  4.19981157e+01  1.00000000e+00  5.33698735e-02 
 1.12201845e+00  4.19981556e+01  1.12201845e+00  5.95716916e-02 
 1.25892541e+00  4.19982059e+01  1.25892541e+00  6.65610529e-02 
 1.41253754e+00  4.19982691e+01  1.41253754e+00  7.44294918e-02 
 1.58489319e+00  4.19983488e+01  1.58489319e+00  8.32797096e-02 
 1.77827941e+00  4.19984489e+01  1.77827941e+00  9.32267324e-02 
 1.99526231e+00  4.19985750e+01  1.99526231e+00  1.04399150e-01 
 2.23872114e+00  4.19987336e+01  2.23872114e+00  1.16940414e-01 
 2.51188643e+00  4.19989331e+01  2.51188643e+00  1.31010174e-01 
 2.81838293e+00  4.19991840e+01  2.81838293e+00  1.46785590e-01 
 3.16227766e+00  4.19994994e+01  3.16227766e+00  1.64462557e-01 
 3.54813389e+00  4.19998958e+01  3.54813389e+00  1.84256725e-01 
 3.98107171e+00  4.20003938e+01  3.98107171e+00  2.06404150e-01 
 4.46683592e+00  4.20010191e+01  4.46683592e+00  2.31161345e-01 
 5.01187234e+00  4.20018037e+01  5.01187234e+00  2.58804393e-01 
 5.62341325e+00  4.20027873e+01  5.62341325e+00  2.89626673e-01 
 6.30957344e+00  4.20040190e+01  6.30957344e+00  3.23934568e-01 
 7.07945784e+00  4.20055594e+01  7.07945784e+00  3.62040331e-01 
 7.94328235e+00  4.20074825e+01  7.94328235e+00  4.04251027e-01 
 8.91250938e+00  4.20098786e+01  8.91250938e+00  4.50852190e-01 
 1.00000000e+01  4.20128559e+01  1.00000000e+01  5.02084594e-01 
 1.12201845e+01  4.20165436e+01  1.12201845e+01  5.58112314e-01 
 1.25892541e+01  4.20210927e+01  1.25892541e+01  6.18980315e-01 
 1.41253754e+01  4.20266767e+01  1.41253754e+01  6.84560267e-01 
 1.58489319e+01  4.20334893e+01  1.58489319e+01  7.54484483e-01 
 1.77827941e+01  4.20417393e+01  1.77827941e+01  8.28070221e-01 
 1.99526231e+01  4.20516406e+01  1.99526231e+01  9.04240388e-01 
 2.23872114e+01  4.20633964e+01  2.23872114e+01  9.81452107e-01 
 2.51188643e+01  4.20771767e+01  2.51188643e+01  1.05765098e+00 
 2.81838293e+01  4.20930901e+01  2.81838293e+01  1.13027472e+00 
 3.16227766e+01  4.21111524e+01  3.16227766e+01  1.19633165e+00 
 3.54813389e+01  4.21312563e+01  3.54813389e+01  1.25257388e+00 
 3.98107171e+01  4.21531512e+01  3.98107171e+01  1.29576753e+00 
 4.46683592e+01  4.21764389e+01  4.46683592e+01  1.32303501e+00 
 5.01187234e+01  4.22005926e+01  5.01187234e+01  1.33221284e+00 
 5.62341325e+01  4.22249996e+01  5.62341325e+01  1.32214781e+00 
