 1.00000000e+00  4.05202506e+01  1.00000000e+00  7.66242654e-02 
 1.12201845e+00  4.05203619e+01  1.12201845e+00  8.55017465e-02 
 1.25892541e+00  4.05205019e+01  1.25892541e+00  9.54977336e-02 
 1.41253754e+00  4.05206780e+01  1.41253754e+00  1.06738278e-01 
 1.58489319e+00  4.05208993e+01  1.58489319e+00  1.19363250e-01 
 1.77827941e+00  4.05211776e+01  1.77827941e+00  1.33527106e-01 
 1.99526231e+00  4.05215271e+01  1.99526231e+00  1.49399407e-01 
 2.23872114e+00  4.05219661e+01  2.23872114e+00  1.67164932e-01 
 2.51188643e+00  4.05225169e+01  2.51188643e+00  1.87023168e-01 
 2.81838293e+00  4.05232075e+01  2.81838293e+00  2.09186837e-01 
 3.16227766e+00  4.05240724e+01  3.16227766e+00  2.33879045e-01 
 3.54813389e+00  4.05251544e+01  3.54813389e+00  2.61328472e-01 
 3.98107171e+00  4.05265055e+01  3.98107171e+00  2.91761837e-01 
 4.46683592e+00  4.05281894e+01  4.46683592e+00  3.25392700e-01 
 5.01187234e+00  4.05302827e+01  5.01187234e+00  3.62405445e-01 
 5.62341325e+00  4.05328766e+01  5.62341325e+00  4.02933148e-01 
 6.30957344e+00  4.05360784e+01  6.30957344e+00  4.47028034e-01 
 7.07945784e+00  4.05400115e+01  7.07945784e+00  4.94623514e-01 
 7.94328235e+00  4.05448143e+01  7.94328235e+00  5.45487552e-01 
 8.91250938e+00  4.05506370e+01  8.91250938e+00  5.99168710e-01 
 1.00000000e+01  4.05576343e+01  1.00000000e+01  6.54938805e-01 
 1.12201845e+01  4.05659554e+01  1.12201845e+01  7.11739861e-01 
 1.25892541e+01  4.05757277e+01  1.25892541e+01  7.68147676e-01 
 1.41253754e+01  4.05870372e+01  1.41253754e+01  8.22368629e-01 
 1.58489319e+01  4.05999059e+01  1.58489319e+01  8.72288368e-01 
 1.77827941e+01  4.06142692e+01  1.77827941e+01  9.15587643e-01 
 1.99526231e+01  4.06299601e+01  1.99526231e+01  9.49929345e-01 
 2.23872114e+01  4.06467043e+01  2.23872114e+01  9.73201528e-01 
 2.51188643e+01  4.06641316e+01  2.51188643e+01  9.83778504e-01 
 2.81838293e+01  4.06818042e+01  2.81838293e+01  9.80745176e-01 
 3.16227766e+01  4.06992596e+01  3.16227766e+01  9.64028915e-01 
 3.54813389e+01  4.07160573e+01  3.54813389e+01  9.34403126e-01 
 3.98107171e+01  4.07318218e+01  3.98107171e+01  8.93361319e-01 
 4.46683592e+01  4.07462723e+01  4.46683592e+01  8.42895722e-01 
