 1.20021349e-02  5.65783543e-01  1.20021349e-02  7.37895737e-01  1.20021349e-02  5.61633462e-01  1.20021349e-02  1.81419688e-01  1.20021349e-02  4.16365210e-01  1.20021349e-02 -1.15395918e-04 
 1.20061349e-02  5.66520668e-01  1.20061349e-02  7.37896137e-01  1.20061349e-02  5.61580840e-01  1.20061349e-02  1.81418111e-01  1.20061349e-02  4.16365210e-01  1.20061349e-02 -1.15428014e-04 
 1.20101349e-02  5.67258082e-01  1.20101349e-02  7.37896537e-01  1.20101349e-02  5.61528222e-01  1.20101349e-02  1.81416533e-01  1.20101349e-02  4.16365210e-01  1.20101349e-02 -1.15460107e-04 
 1.20141349e-02  5.67995787e-01  1.20141349e-02  7.37896937e-01  1.20141349e-02  5.61475607e-01  1.20141349e-02  1.81414955e-01  1.20141349e-02  4.16365210e-01  1.20141349e-02 -1.15492196e-04 
 1.20181349e-02  5.68733782e-01  1.20181349e-02  7.37897336e-01  1.20181349e-02  5.61422995e-01  1.20181349e-02  1.81413378e-01  1.20181349e-02  4.16365210e-01  1.20181349e-02 -1.15524281e-04 
 1.20221349e-02  5.69472055e-01  1.20221349e-02  7.37897736e-01  1.20221349e-02  5.61370387e-01  1.20221349e-02  1.81411800e-01  1.20221349e-02  4.16365210e-01  1.20221349e-02 -1.15556362e-04 
 1.20261349e-02  5.70210641e-01  1.20261349e-02  7.37898136e-01  1.20261349e-02  5.61317781e-01  1.20261349e-02  1.81410222e-01  1.20261349e-02  4.16365210e-01  1.20261349e-02 -1.15588440e-04 
 1.20301349e-02  5.70949498e-01  1.20301349e-02  7.37898536e-01  1.20301349e-02  5.61265179e-01  1.20301349e-02  1.81408644e-01  1.20301349e-02  4.16365210e-01  1.20301349e-02 -1.15620513e-04 
 1.20341349e-02  5.71688644e-01  1.20341349e-02  7.37898936e-01  1.20341349e-02  5.61212580e-01  1.20341349e-02  1.81407067e-01  1.20341349e-02  4.16365210e-01  1.20341349e-02 -1.15652582e-04 
 1.20381349e-02  5.72428073e-01  1.20381349e-02  7.37899335e-01  1.20381349e-02  5.61159985e-01  1.20381349e-02  1.81405489e-01  1.20381349e-02  4.16365210e-01  1.20381349e-02 -1.15684647e-04 
 1.20421349e-02  5.73167809e-01  1.20421349e-02  7.37899735e-01  1.20421349e-02  5.61107392e-01  1.20421349e-02  1.81403911e-01  1.20421349e-02  4.16365210e-01  1.20421349e-02 -1.15716709e-04 
 1.20461349e-02  5.73907813e-01  1.20461349e-02  7.37900135e-01  1.20461349e-02  5.61054803e-01  1.20461349e-02  1.81402333e-01  1.20461349e-02  4.16365210e-01  1.20461349e-02 -1.15748766e-04 
 1.20501349e-02  5.74648109e-01  1.20501349e-02  7.37900534e-01  1.20501349e-02  5.61002217e-01  1.20501349e-02  1.81400755e-01  1.20501349e-02  4.16365210e-01  1.20501349e-02 -1.15780819e-04 
 1.20541349e-02  5.75388685e-01  1.20541349e-02  7.37900934e-01  1.20541349e-02  5.60949635e-01  1.20541349e-02  1.81399177e-01  1.20541349e-02  4.16365210e-01  1.20541349e-02 -1.15812868e-04 
 1.20581349e-02  5.76129566e-01  1.20581349e-02  7.37901334e-01  1.20581349e-02  5.60897055e-01  1.20581349e-02  1.81397600e-01  1.20581349e-02  4.16365210e-01  1.20581349e-02 -1.15844914e-04 
 1.20621349e-02  5.76870721e-01  1.20621349e-02  7.37901733e-01  1.20621349e-02  5.60844479e-01  1.20621349e-02  1.81396022e-01  1.20621349e-02  4.16365210e-01  1.20621349e-02 -1.15876955e-04 
 1.20661349e-02  5.77612149e-01  1.20661349e-02  7.37902133e-01  1.20661349e-02  5.60791906e-01  1.20661349e-02  1.81394444e-01  1.20661349e-02  4.16365210e-01  1.20661349e-02 -1.15908991e-04 
 1.20701349e-02  5.78353869e-01  1.20701349e-02  7.37902532e-01  1.20701349e-02  5.60739337e-01  1.20701349e-02  1.81392866e-01  1.20701349e-02  4.16365210e-01  1.20701349e-02 -1.15941024e-04 
 1.20741349e-02  5.79095866e-01  1.20741349e-02  7.37902932e-01  1.20741349e-02  5.60686771e-01  1.20741349e-02  1.81391288e-01  1.20741349e-02  4.16365210e-01  1.20741349e-02 -1.15973052e-04 
 1.20781349e-02  5.79838160e-01  1.20781349e-02  7.37903331e-01  1.20781349e-02  5.60634207e-01  1.20781349e-02  1.81389710e-01  1.20781349e-02  4.16365210e-01  1.20781349e-02 -1.16005077e-04 
 1.20821349e-02  5.80580723e-01  1.20821349e-02  7.37903730e-01  1.20821349e-02  5.60581648e-01  1.20821349e-02  1.81388132e-01  1.20821349e-02  4.16365210e-01  1.20821349e-02 -1.16037096e-04 
 1.20861349e-02  5.81323576e-01  1.20861349e-02  7.37904130e-01  1.20861349e-02  5.60529091e-01  1.20861349e-02  1.81386554e-01  1.20861349e-02  4.16365210e-01  1.20861349e-02 -1.16069112e-04 
 1.20901349e-02  5.82066706e-01  1.20901349e-02  7.37904529e-01  1.20901349e-02  5.60476537e-01  1.20901349e-02  1.81384976e-01  1.20901349e-02  4.16365210e-01  1.20901349e-02 -1.16101124e-04 
 1.20941349e-02  5.82810114e-01  1.20941349e-02  7.37904928e-01  1.20941349e-02  5.60423988e-01  1.20941349e-02  1.81383398e-01  1.20941349e-02  4.16365210e-01  1.20941349e-02 -1.16133131e-04 
 1.20981349e-02  5.83553799e-01  1.20981349e-02  7.37905328e-01  1.20981349e-02  5.60371441e-01  1.20981349e-02  1.81381820e-01  1.20981349e-02  4.16365210e-01  1.20981349e-02 -1.16165133e-04 
 1.21021349e-02  5.84297779e-01  1.21021349e-02  7.37905727e-01  1.21021349e-02  5.60318897e-01  1.21021349e-02  1.81380242e-01  1.21021349e-02  4.16365210e-01  1.21021349e-02 -1.16197132e-04 
 1.21061349e-02  5.85042015e-01  1.21061349e-02  7.37906126e-01  1.21061349e-02  5.60266357e-01  1.21061349e-02  1.81378664e-01  1.21061349e-02  4.16365210e-01  1.21061349e-02 -1.16229126e-04 
 1.21101349e-02  5.85786546e-01  1.21101349e-02  7.37906525e-01  1.21101349e-02  5.60213820e-01  1.21101349e-02  1.81377086e-01  1.21101349e-02  4.16365210e-01  1.21101349e-02 -1.16261115e-04 
 1.21141349e-02  5.86531343e-01  1.21141349e-02  7.37906924e-01  1.21141349e-02  5.60161286e-01  1.21141349e-02  1.81375508e-01  1.21141349e-02  4.16365210e-01  1.21141349e-02 -1.16293100e-04 
 1.21181349e-02  5.87276434e-01  1.21181349e-02  7.37907323e-01  1.21181349e-02  5.60108755e-01  1.21181349e-02  1.81373930e-01  1.21181349e-02  4.16365210e-01  1.21181349e-02 -1.16325081e-04 
 1.21221349e-02  5.88021787e-01  1.21221349e-02  7.37907722e-01  1.21221349e-02  5.60056228e-01  1.21221349e-02  1.81372352e-01  1.21221349e-02  4.16365210e-01  1.21221349e-02 -1.16357057e-04 
 1.21261349e-02  5.88767421e-01  1.21261349e-02  7.37908122e-01  1.21261349e-02  5.60003704e-01  1.21261349e-02  1.81370774e-01  1.21261349e-02  4.16365210e-01  1.21261349e-02 -1.16389029e-04 
 1.21301349e-02  5.89513330e-01  1.21301349e-02  7.37908521e-01  1.21301349e-02  5.59951183e-01  1.21301349e-02  1.81369196e-01  1.21301349e-02  4.16365210e-01  1.21301349e-02 -1.16420996e-04 
 1.21341349e-02  5.90259509e-01  1.21341349e-02  7.37908920e-01  1.21341349e-02  5.59898665e-01  1.21341349e-02  1.81367618e-01  1.21341349e-02  4.16365210e-01  1.21341349e-02 -1.16452959e-04 
 1.21381349e-02  5.91005968e-01  1.21381349e-02  7.37909318e-01  1.21381349e-02  5.59846151e-01  1.21381349e-02  1.81366040e-01  1.21381349e-02  4.16365210e-01  1.21381349e-02 -1.16484917e-04 
 1.21421349e-02  5.91752698e-01  1.21421349e-02  7.37909717e-01  1.21421349e-02  5.59793640e-01  1.21421349e-02  1.81364462e-01  1.21421349e-02  4.16365210e-01  1.21421349e-02 -1.16516870e-04 
 1.21461349e-02  5.92499699e-01  1.21461349e-02  7.37910116e-01  1.21461349e-02  5.59741132e-01  1.21461349e-02  1.81362884e-01  1.21461349e-02  4.16365210e-01  1.21461349e-02 -1.16548819e-04 
 1.21501349e-02  5.93246987e-01  1.21501349e-02  7.37910515e-01  1.21501349e-02  5.59688626e-01  1.21501349e-02  1.81361305e-01  1.21501349e-02  4.16365210e-01  1.21501349e-02 -1.16580763e-04 
 1.21541349e-02  5.93994529e-01  1.21541349e-02  7.37910914e-01  1.21541349e-02  5.59636125e-01  1.21541349e-02  1.81359727e-01  1.21541349e-02  4.16365210e-01  1.21541349e-02 -1.16612702e-04 
 1.21581349e-02  5.94742348e-01  1.21581349e-02  7.37911313e-01  1.21581349e-02  5.59583627e-01  1.21581349e-02  1.81358149e-01  1.21581349e-02  4.16365210e-01  1.21581349e-02 -1.16644637e-04 
 1.21621349e-02  5.95490445e-01  1.21621349e-02  7.37911711e-01  1.21621349e-02  5.59531132e-01  1.21621349e-02  1.81356571e-01  1.21621349e-02  4.16365210e-01  1.21621349e-02 -1.16676567e-04 
 1.21661349e-02  5.96238799e-01  1.21661349e-02  7.37912110e-01  1.21661349e-02  5.59478640e-01  1.21661349e-02  1.81354993e-01  1.21661349e-02  4.16365210e-01  1.21661349e-02 -1.16708492e-04 
 1.21701349e-02  5.96987426e-01  1.21701349e-02  7.37912509e-01  1.21701349e-02  5.59426152e-01  1.21701349e-02  1.81353414e-01  1.21701349e-02  4.16365210e-01  1.21701349e-02 -1.16740413e-04 
 1.21741349e-02  5.97736326e-01  1.21741349e-02  7.37912908e-01  1.21741349e-02  5.59373667e-01  1.21741349e-02  1.81351836e-01  1.21741349e-02  4.16365210e-01  1.21741349e-02 -1.16772328e-04 
