 2.14274254e-02  5.00180598e-01  2.14274254e-02  5.05479921e-01  2.14274254e-02  3.37102864e-01  2.14274254e-02  1.84394474e-01  2.14274254e-02  3.21384315e-01  2.14274254e-02 -1.00440873e-04 
 2.14314254e-02  5.00498872e-01  2.14314254e-02  5.05480299e-01  2.14314254e-02  3.37077063e-01  2.14314254e-02  1.84392991e-01  2.14314254e-02  3.21384315e-01  2.14314254e-02 -1.00451231e-04 
 2.14354254e-02  5.00817160e-01  2.14354254e-02  5.05480676e-01  2.14354254e-02  3.37051264e-01  2.14354254e-02  1.84391507e-01  2.14354254e-02  3.21384315e-01  2.14354254e-02 -1.00461588e-04 
 2.14394254e-02  5.01135460e-01  2.14394254e-02  5.05481053e-01  2.14394254e-02  3.37025468e-01  2.14394254e-02  1.84390024e-01  2.14394254e-02  3.21384315e-01  2.14394254e-02 -1.00471941e-04 
 2.14434254e-02  5.01453775e-01  2.14434254e-02  5.05481431e-01  2.14434254e-02  3.36999674e-01  2.14434254e-02  1.84388540e-01  2.14434254e-02  3.21384315e-01  2.14434254e-02 -1.00482293e-04 
 2.14474254e-02  5.01772106e-01  2.14474254e-02  5.05481808e-01  2.14474254e-02  3.36973883e-01  2.14474254e-02  1.84387056e-01  2.14474254e-02  3.21384315e-01  2.14474254e-02 -1.00492642e-04 
 2.14514254e-02  5.02090443e-01  2.14514254e-02  5.05482185e-01  2.14514254e-02  3.36948095e-01  2.14514254e-02  1.84385573e-01  2.14514254e-02  3.21384315e-01  2.14514254e-02 -1.00502989e-04 
 2.14554254e-02  5.02408796e-01  2.14554254e-02  5.05482562e-01  2.14554254e-02  3.36922309e-01  2.14554254e-02  1.84384089e-01  2.14554254e-02  3.21384315e-01  2.14554254e-02 -1.00513333e-04 
 2.14594254e-02  5.02727159e-01  2.14594254e-02  5.05482940e-01  2.14594254e-02  3.36896526e-01  2.14594254e-02  1.84382606e-01  2.14594254e-02  3.21384315e-01  2.14594254e-02 -1.00523674e-04 
 2.14634254e-02  5.03045533e-01  2.14634254e-02  5.05483317e-01  2.14634254e-02  3.36870746e-01  2.14634254e-02  1.84381122e-01  2.14634254e-02  3.21384315e-01  2.14634254e-02 -1.00534014e-04 
 2.14674254e-02  5.03363922e-01  2.14674254e-02  5.05483694e-01  2.14674254e-02  3.36844968e-01  2.14674254e-02  1.84379638e-01  2.14674254e-02  3.21384315e-01  2.14674254e-02 -1.00544350e-04 
 2.14714254e-02  5.03682320e-01  2.14714254e-02  5.05484071e-01  2.14714254e-02  3.36819194e-01  2.14714254e-02  1.84378155e-01  2.14714254e-02  3.21384315e-01  2.14714254e-02 -1.00554685e-04 
 2.14754254e-02  5.04000731e-01  2.14754254e-02  5.05484448e-01  2.14754254e-02  3.36793422e-01  2.14754254e-02  1.84376671e-01  2.14754254e-02  3.21384315e-01  2.14754254e-02 -1.00565017e-04 
 2.14794254e-02  5.04319153e-01  2.14794254e-02  5.05484825e-01  2.14794254e-02  3.36767652e-01  2.14794254e-02  1.84375187e-01  2.14794254e-02  3.21384315e-01  2.14794254e-02 -1.00575346e-04 
 2.14834254e-02  5.04637587e-01  2.14834254e-02  5.05485203e-01  2.14834254e-02  3.36741886e-01  2.14834254e-02  1.84373704e-01  2.14834254e-02  3.21384315e-01  2.14834254e-02 -1.00585673e-04 
 2.14874254e-02  5.04956027e-01  2.14874254e-02  5.05485580e-01  2.14874254e-02  3.36716122e-01  2.14874254e-02  1.84372220e-01  2.14874254e-02  3.21384315e-01  2.14874254e-02 -1.00595998e-04 
 2.14914254e-02  5.05274482e-01  2.14914254e-02  5.05485957e-01  2.14914254e-02  3.36690360e-01  2.14914254e-02  1.84370736e-01  2.14914254e-02  3.21384315e-01  2.14914254e-02 -1.00606320e-04 
 2.14954254e-02  5.05592944e-01  2.14954254e-02  5.05486334e-01  2.14954254e-02  3.36664602e-01  2.14954254e-02  1.84369253e-01  2.14954254e-02  3.21384315e-01  2.14954254e-02 -1.00616639e-04 
 2.14994254e-02  5.05911422e-01  2.14994254e-02  5.05486711e-01  2.14994254e-02  3.36638846e-01  2.14994254e-02  1.84367769e-01  2.14994254e-02  3.21384315e-01  2.14994254e-02 -1.00626956e-04 
 2.15034254e-02  5.06229909e-01  2.15034254e-02  5.05487088e-01  2.15034254e-02  3.36613092e-01  2.15034254e-02  1.84366285e-01  2.15034254e-02  3.21384315e-01  2.15034254e-02 -1.00637271e-04 
 2.15074254e-02  5.06548402e-01  2.15074254e-02  5.05487465e-01  2.15074254e-02  3.36587342e-01  2.15074254e-02  1.84364802e-01  2.15074254e-02  3.21384315e-01  2.15074254e-02 -1.00647583e-04 
 2.15114254e-02  5.06866907e-01  2.15114254e-02  5.05487842e-01  2.15114254e-02  3.36561594e-01  2.15114254e-02  1.84363318e-01  2.15114254e-02  3.21384315e-01  2.15114254e-02 -1.00657892e-04 
 2.15154254e-02  5.07185423e-01  2.15154254e-02  5.05488219e-01  2.15154254e-02  3.36535849e-01  2.15154254e-02  1.84361834e-01  2.15154254e-02  3.21384315e-01  2.15154254e-02 -1.00668200e-04 
 2.15194254e-02  5.07503943e-01  2.15194254e-02  5.05488596e-01  2.15194254e-02  3.36510107e-01  2.15194254e-02  1.84360351e-01  2.15194254e-02  3.21384315e-01  2.15194254e-02 -1.00678504e-04 
 2.15234254e-02  5.07822479e-01  2.15234254e-02  5.05488973e-01  2.15234254e-02  3.36484367e-01  2.15234254e-02  1.84358867e-01  2.15234254e-02  3.21384315e-01  2.15234254e-02 -1.00688806e-04 
 2.15274254e-02  5.08141022e-01  2.15274254e-02  5.05489350e-01  2.15274254e-02  3.36458630e-01  2.15274254e-02  1.84357383e-01  2.15274254e-02  3.21384315e-01  2.15274254e-02 -1.00699106e-04 
 2.15314254e-02  5.08459570e-01  2.15314254e-02  5.05489727e-01  2.15314254e-02  3.36432896e-01  2.15314254e-02  1.84355899e-01  2.15314254e-02  3.21384315e-01  2.15314254e-02 -1.00709403e-04 
 2.15354254e-02  5.08778129e-01  2.15354254e-02  5.05490104e-01  2.15354254e-02  3.36407164e-01  2.15354254e-02  1.84354416e-01  2.15354254e-02  3.21384315e-01  2.15354254e-02 -1.00719697e-04 
 2.15394254e-02  5.09096701e-01  2.15394254e-02  5.05490481e-01  2.15394254e-02  3.36381435e-01  2.15394254e-02  1.84352932e-01  2.15394254e-02  3.21384315e-01  2.15394254e-02 -1.00729989e-04 
 2.15434254e-02  5.09415273e-01  2.15434254e-02  5.05490858e-01  2.15434254e-02  3.36355709e-01  2.15434254e-02  1.84351448e-01  2.15434254e-02  3.21384315e-01  2.15434254e-02 -1.00740279e-04 
 2.15474254e-02  5.09733854e-01  2.15474254e-02  5.05491235e-01  2.15474254e-02  3.36329986e-01  2.15474254e-02  1.84349964e-01  2.15474254e-02  3.21384315e-01  2.15474254e-02 -1.00750566e-04 
 2.15514254e-02  5.10052447e-01  2.15514254e-02  5.05491612e-01  2.15514254e-02  3.36304265e-01  2.15514254e-02  1.84348481e-01  2.15514254e-02  3.21384315e-01  2.15514254e-02 -1.00760850e-04 
 2.15554254e-02  5.10371048e-01  2.15554254e-02  5.05491989e-01  2.15554254e-02  3.36278546e-01  2.15554254e-02  1.84346997e-01  2.15554254e-02  3.21384315e-01  2.15554254e-02 -1.00771132e-04 
 2.15594254e-02  5.10689655e-01  2.15594254e-02  5.05492366e-01  2.15594254e-02  3.36252831e-01  2.15594254e-02  1.84345513e-01  2.15594254e-02  3.21384315e-01  2.15594254e-02 -1.00781411e-04 
 2.15634254e-02  5.11008267e-01  2.15634254e-02  5.05492742e-01  2.15634254e-02  3.36227118e-01  2.15634254e-02  1.84344029e-01  2.15634254e-02  3.21384315e-01  2.15634254e-02 -1.00791688e-04 
 2.15674254e-02  5.11326887e-01  2.15674254e-02  5.05493119e-01  2.15674254e-02  3.36201409e-01  2.15674254e-02  1.84342546e-01  2.15674254e-02  3.21384315e-01  2.15674254e-02 -1.00801962e-04 
 2.15714254e-02  5.11645515e-01  2.15714254e-02  5.05493496e-01  2.15714254e-02  3.36175701e-01  2.15714254e-02  1.84341062e-01  2.15714254e-02  3.21384315e-01  2.15714254e-02 -1.00812234e-04 
 2.15754254e-02  5.11964146e-01  2.15754254e-02  5.05493873e-01  2.15754254e-02  3.36149997e-01  2.15754254e-02  1.84339578e-01  2.15754254e-02  3.21384315e-01  2.15754254e-02 -1.00822503e-04 
 2.15794254e-02  5.12282791e-01  2.15794254e-02  5.05494250e-01  2.15794254e-02  3.36124295e-01  2.15794254e-02  1.84338094e-01  2.15794254e-02  3.21384315e-01  2.15794254e-02 -1.00832769e-04 
 2.15834254e-02  5.12601437e-01  2.15834254e-02  5.05494627e-01  2.15834254e-02  3.36098596e-01  2.15834254e-02  1.84336610e-01  2.15834254e-02  3.21384315e-01  2.15834254e-02 -1.00843033e-04 
 2.15874254e-02  5.12920088e-01  2.15874254e-02  5.05495003e-01  2.15874254e-02  3.36072899e-01  2.15874254e-02  1.84335127e-01  2.15874254e-02  3.21384315e-01  2.15874254e-02 -1.00853294e-04 
 2.15914254e-02  5.13238748e-01  2.15914254e-02  5.05495380e-01  2.15914254e-02  3.36047206e-01  2.15914254e-02  1.84333643e-01  2.15914254e-02  3.21384315e-01  2.15914254e-02 -1.00863553e-04 
 2.15954254e-02  5.13557412e-01  2.15954254e-02  5.05495757e-01  2.15954254e-02  3.36021515e-01  2.15954254e-02  1.84332159e-01  2.15954254e-02  3.21384315e-01  2.15954254e-02 -1.00873809e-04 
 2.15994254e-02  5.13876083e-01  2.15994254e-02  5.05496134e-01  2.15994254e-02  3.35995826e-01  2.15994254e-02  1.84330675e-01  2.15994254e-02  3.21384315e-01  2.15994254e-02 -1.00884063e-04 
 2.16034254e-02  5.14194759e-01  2.16034254e-02  5.05496510e-01  2.16034254e-02  3.35970141e-01  2.16034254e-02  1.84329191e-01  2.16034254e-02  3.21384315e-01  2.16034254e-02 -1.00894314e-04 
 2.16074254e-02  5.14513436e-01  2.16074254e-02  5.05496887e-01  2.16074254e-02  3.35944458e-01  2.16074254e-02  1.84327707e-01  2.16074254e-02  3.21384315e-01  2.16074254e-02 -1.00904562e-04 
