-1.06148006e-02  1.31852797e-05 -1.06148006e-02 -1.62114712e-05 
-1.06048006e-02  1.32852114e-05 -1.06048006e-02 -1.62114629e-05 
-1.05948006e-02  1.33858964e-05 -1.05948006e-02 -1.62114556e-05 
-1.05848006e-02  1.34873372e-05 -1.05848006e-02 -1.62114491e-05 
-1.05748006e-02  1.35895412e-05 -1.05748006e-02 -1.62114436e-05 
-1.05648006e-02  1.36925135e-05 -1.05648006e-02 -1.62114390e-05 
-1.05548006e-02  1.37962594e-05 -1.05548006e-02 -1.62114354e-05 
-1.05448006e-02  1.39007854e-05 -1.05448006e-02 -1.62114327e-05 
-1.05348006e-02  1.40060972e-05 -1.05348006e-02 -1.62114310e-05 
-1.05248006e-02  1.41122000e-05 -1.05248006e-02 -1.62114302e-05 
-1.05148006e-02  1.42191004e-05 -1.05148006e-02 -1.62114304e-05 
-1.05048006e-02  1.43268030e-05 -1.05048006e-02 -1.62114316e-05 
-1.04948006e-02  1.44353156e-05 -1.04948006e-02 -1.62114338e-05 
-1.04848006e-02  1.45446426e-05 -1.04848006e-02 -1.62114370e-05 
-1.04748006e-02  1.46547898e-05 -1.04748006e-02 -1.62114411e-05 
-1.04648006e-02  1.47657655e-05 -1.04648006e-02 -1.62114463e-05 
-1.04548006e-02  1.48775728e-05 -1.04548006e-02 -1.62114525e-05 
-1.04448006e-02  1.49902200e-05 -1.04448006e-02 -1.62114597e-05 
-1.04348006e-02  1.51037126e-05 -1.04348006e-02 -1.62114680e-05 
-1.04248006e-02  1.52180575e-05 -1.04248006e-02 -1.62114773e-05 
-1.04148006e-02  1.53332594e-05 -1.04148006e-02 -1.62114877e-05 
-1.04048006e-02  1.54493255e-05 -1.04048006e-02 -1.62114991e-05 
-1.03948006e-02  1.55662630e-05 -1.03948006e-02 -1.62115115e-05 
-1.03848006e-02  1.56840751e-05 -1.03848006e-02 -1.62115251e-05 
-1.03748006e-02  1.58027741e-05 -1.03748006e-02 -1.62115397e-05 
-1.03648006e-02  1.59223618e-05 -1.03648006e-02 -1.62115555e-05 
-1.03548006e-02  1.60428444e-05 -1.03548006e-02 -1.62115723e-05 
-1.03448006e-02  1.61642319e-05 -1.03448006e-02 -1.62115902e-05 
-1.03348006e-02  1.62865288e-05 -1.03348006e-02 -1.62116092e-05 
-1.03248006e-02  1.64097412e-05 -1.03248006e-02 -1.62116294e-05 
-1.03148006e-02  1.65338777e-05 -1.03148006e-02 -1.62116507e-05 
-1.03048006e-02  1.66589430e-05 -1.03048006e-02 -1.62116731e-05 
-1.02948006e-02  1.67849471e-05 -1.02948006e-02 -1.62116967e-05 
-1.02848006e-02  1.69118935e-05 -1.02848006e-02 -1.62117215e-05 
-1.02748006e-02  1.70397908e-05 -1.02748006e-02 -1.62117474e-05 
-1.02648006e-02  1.71686454e-05 -1.02648006e-02 -1.62117745e-05 
-1.02548006e-02  1.72984653e-05 -1.02548006e-02 -1.62118027e-05 
-1.02448006e-02  1.74292562e-05 -1.02448006e-02 -1.62118322e-05 
-1.02348006e-02  1.75610272e-05 -1.02348006e-02 -1.62118629e-05 
-1.02248006e-02  1.76937830e-05 -1.02248006e-02 -1.62118947e-05 
-1.02148006e-02  1.78275329e-05 -1.02148006e-02 -1.62119279e-05 
-1.02048006e-02  1.79622832e-05 -1.02048006e-02 -1.62119622e-05 
-1.01948006e-02  1.80980395e-05 -1.01948006e-02 -1.62119977e-05 
-1.01848006e-02  1.82348131e-05 -1.01848006e-02 -1.62120346e-05 
-1.01748006e-02  1.83726077e-05 -1.01748006e-02 -1.62120726e-05 
-1.01648006e-02  1.85114350e-05 -1.01648006e-02 -1.62121120e-05 
-1.01548006e-02  1.86512981e-05 -1.01548006e-02 -1.62121526e-05 
-1.01448006e-02  1.87922059e-05 -1.01448006e-02 -1.62121945e-05 
-1.01348006e-02  1.89341675e-05 -1.01348006e-02 -1.62122377e-05 
-1.01248006e-02  1.90771907e-05 -1.01248006e-02 -1.62122822e-05 
-1.01148006e-02  1.92212819e-05 -1.01148006e-02 -1.62123280e-05 
-1.01048006e-02  1.93664490e-05 -1.01048006e-02 -1.62123752e-05 
-1.00948006e-02  1.95127009e-05 -1.00948006e-02 -1.62124237e-05 
-1.00848006e-02  1.96600434e-05 -1.00848006e-02 -1.62124735e-05 
-1.00748006e-02  1.98084868e-05 -1.00748006e-02 -1.62125247e-05 
-1.00648006e-02  1.99580396e-05 -1.00648006e-02 -1.62125773e-05 
-1.00548006e-02  2.01087067e-05 -1.00548006e-02 -1.62126312e-05 
-1.00448006e-02  2.02604984e-05 -1.00448006e-02 -1.62126865e-05 
-1.00348006e-02  2.04134237e-05 -1.00348006e-02 -1.62127432e-05 
-1.00248006e-02  2.05674888e-05 -1.00248006e-02 -1.62128013e-05 
-1.00148006e-02  2.07227036e-05 -1.00148006e-02 -1.62128609e-05 
-1.00048006e-02  2.08790756e-05 -1.00048006e-02 -1.62129218e-05 
-9.99480060e-03  2.10366136e-05 -9.99480060e-03 -1.62129843e-05 
-9.98480060e-03  2.11953276e-05 -9.98480060e-03 -1.62130481e-05 
-9.97480060e-03  2.13552227e-05 -9.97480060e-03 -1.62131134e-05 
-9.96480060e-03  2.15163088e-05 -9.96480060e-03 -1.62131802e-05 
-9.95480060e-03  2.16785977e-05 -9.95480060e-03 -1.62132485e-05 
-9.94480060e-03  2.18420941e-05 -9.94480060e-03 -1.62133183e-05 
-9.93480060e-03  2.20068079e-05 -9.93480060e-03 -1.62133895e-05 
-9.92480060e-03  2.21727510e-05 -9.92480060e-03 -1.62134623e-05 
-9.91480060e-03  2.23399253e-05 -9.91480060e-03 -1.62135366e-05 
-9.90480060e-03  2.25083496e-05 -9.90480060e-03 -1.62136125e-05 
-9.89480060e-03  2.26780240e-05 -9.89480060e-03 -1.62136899e-05 
-9.88480060e-03  2.28489641e-05 -9.88480060e-03 -1.62137688e-05 
-9.87480060e-03  2.30211742e-05 -9.87480060e-03 -1.62138494e-05 
-9.86480060e-03  2.31946662e-05 -9.86480060e-03 -1.62139315e-05 
-9.85480060e-03  2.33694496e-05 -9.85480060e-03 -1.62140152e-05 
-9.84480060e-03  2.35455318e-05 -9.84480060e-03 -1.62141005e-05 
-9.83480060e-03  2.37229228e-05 -9.83480060e-03 -1.62141875e-05 
-9.82480060e-03  2.39016350e-05 -9.82480060e-03 -1.62142761e-05 
-9.81480060e-03  2.40816740e-05 -9.81480060e-03 -1.62143663e-05 
-9.80480060e-03  2.42630529e-05 -9.80480060e-03 -1.62144582e-05 
-9.79480060e-03  2.44457767e-05 -9.79480060e-03 -1.62145517e-05 
-9.78480060e-03  2.46298618e-05 -9.78480060e-03 -1.62146470e-05 
-9.77480060e-03  2.48153126e-05 -9.77480060e-03 -1.62147439e-05 
-9.76480060e-03  2.50021404e-05 -9.76480060e-03 -1.62148425e-05 
-9.75480060e-03  2.51903572e-05 -9.75480060e-03 -1.62149429e-05 
-9.74480060e-03  2.53799700e-05 -9.74480060e-03 -1.62150450e-05 
-9.73480060e-03  2.55709923e-05 -9.73480060e-03 -1.62151488e-05 
-9.72480060e-03  2.57634306e-05 -9.72480060e-03 -1.62152544e-05 
-9.71480060e-03  2.59572979e-05 -9.71480060e-03 -1.62153617e-05 
-9.70480060e-03  2.61526017e-05 -9.70480060e-03 -1.62154709e-05 
-9.69480060e-03  2.63493560e-05 -9.69480060e-03 -1.62155818e-05 
-9.68480060e-03  2.65475694e-05 -9.68480060e-03 -1.62156946e-05 
-9.67480060e-03  2.67472530e-05 -9.67480060e-03 -1.62158091e-05 
-9.66480060e-03  2.69484163e-05 -9.66480060e-03 -1.62159255e-05 
-9.65480060e-03  2.71510725e-05 -9.65480060e-03 -1.62160438e-05 
-9.64480060e-03  2.73552294e-05 -9.64480060e-03 -1.62161639e-05 
-9.63480060e-03  2.75609002e-05 -9.63480060e-03 -1.62162859e-05 
-9.62480060e-03  2.77680928e-05 -9.62480060e-03 -1.62164098e-05 
-9.61480060e-03  2.79768209e-05 -9.61480060e-03 -1.62165356e-05 
-9.60480060e-03  2.81870946e-05 -9.60480060e-03 -1.62166633e-05 
-9.59480060e-03  2.83989278e-05 -9.59480060e-03 -1.62167929e-05 
-9.58480060e-03  2.86123257e-05 -9.58480060e-03 -1.62169245e-05 
-9.57480060e-03  2.88273040e-05 -9.57480060e-03 -1.62170581e-05 
-9.56480060e-03  2.90438748e-05 -9.56480060e-03 -1.62171936e-05 
-9.55480060e-03  2.92620470e-05 -9.55480060e-03 -1.62173311e-05 
-9.54480060e-03  2.94818330e-05 -9.54480060e-03 -1.62174707e-05 
-9.53480060e-03  2.97032443e-05 -9.53480060e-03 -1.62176122e-05 
-9.52480060e-03  2.99262930e-05 -9.52480060e-03 -1.62177558e-05 
-9.51480060e-03  3.01509919e-05 -9.51480060e-03 -1.62179014e-05 
-9.50480060e-03  3.03773507e-05 -9.50480060e-03 -1.62180491e-05 
-9.49480060e-03  3.06053820e-05 -9.49480060e-03 -1.62181989e-05 
-9.48480060e-03  3.08350990e-05 -9.48480060e-03 -1.62183508e-05 
-9.47480060e-03  3.10665124e-05 -9.47480060e-03 -1.62185047e-05 
-9.46480060e-03  3.12996353e-05 -9.46480060e-03 -1.62186608e-05 
-9.45480060e-03  3.15344792e-05 -9.45480060e-03 -1.62188191e-05 
-9.44480060e-03  3.17710566e-05 -9.44480060e-03 -1.62189795e-05 
-9.43480060e-03  3.20093807e-05 -9.43480060e-03 -1.62191421e-05 
-9.42480060e-03  3.22494659e-05 -9.42480060e-03 -1.62193068e-05 
-9.41480060e-03  3.24913196e-05 -9.41480060e-03 -1.62194738e-05 
-9.40480060e-03  3.27349573e-05 -9.40480060e-03 -1.62196430e-05 
-9.39480060e-03  3.29803921e-05 -9.39480060e-03 -1.62198144e-05 
-9.38480060e-03  3.32276385e-05 -9.38480060e-03 -1.62199881e-05 
-9.37480060e-03  3.34767061e-05 -9.37480060e-03 -1.62201640e-05 
-9.36480060e-03  3.37276091e-05 -9.36480060e-03 -1.62203422e-05 
-9.35480060e-03  3.39803636e-05 -9.35480060e-03 -1.62205228e-05 
-9.34480060e-03  3.42349764e-05 -9.34480060e-03 -1.62207056e-05 
-9.33480060e-03  3.44914665e-05 -9.33480060e-03 -1.62208908e-05 
-9.32480060e-03  3.47498474e-05 -9.32480060e-03 -1.62210783e-05 
-9.31480060e-03  3.50101291e-05 -9.31480060e-03 -1.62212683e-05 
-9.30480060e-03  3.52723256e-05 -9.30480060e-03 -1.62214605e-05 
-9.29480060e-03  3.55364541e-05 -9.29480060e-03 -1.62216552e-05 
-9.28480060e-03  3.58025260e-05 -9.28480060e-03 -1.62218524e-05 
-9.27480060e-03  3.60705543e-05 -9.27480060e-03 -1.62220519e-05 
-9.26480060e-03  3.63405527e-05 -9.26480060e-03 -1.62222539e-05 
-9.25480060e-03  3.66125379e-05 -9.25480060e-03 -1.62224584e-05 
-9.24480060e-03  3.68865232e-05 -9.24480060e-03 -1.62226654e-05 
-9.23480060e-03  3.71625229e-05 -9.23480060e-03 -1.62228749e-05 
-9.22480060e-03  3.74405482e-05 -9.22480060e-03 -1.62230869e-05 
-9.21480060e-03  3.77206160e-05 -9.21480060e-03 -1.62233014e-05 
-9.20480060e-03  3.80027446e-05 -9.20480060e-03 -1.62235186e-05 
-9.19480060e-03  3.82869440e-05 -9.19480060e-03 -1.62237383e-05 
-9.18480060e-03  3.85732262e-05 -9.18480060e-03 -1.62239606e-05 
-9.17480060e-03  3.88616151e-05 -9.17480060e-03 -1.62241855e-05 
-9.16480060e-03  3.91521141e-05 -9.16480060e-03 -1.62244131e-05 
-9.15480060e-03  3.94447502e-05 -9.15480060e-03 -1.62246433e-05 
-9.14480060e-03  3.97395301e-05 -9.14480060e-03 -1.62248762e-05 
-9.13480060e-03  4.00364743e-05 -9.13480060e-03 -1.62251118e-05 
-9.12480060e-03  4.03355922e-05 -9.12480060e-03 -1.62253501e-05 
-9.11480060e-03  4.06369038e-05 -9.11480060e-03 -1.62255912e-05 
-9.10480060e-03  4.09404234e-05 -9.10480060e-03 -1.62258350e-05 
-9.09480060e-03  4.12461670e-05 -9.09480060e-03 -1.62260816e-05 
-9.08480060e-03  4.15541494e-05 -9.08480060e-03 -1.62263309e-05 
-9.07480060e-03  4.18643890e-05 -9.07480060e-03 -1.62265831e-05 
-9.06480060e-03  4.21769024e-05 -9.06480060e-03 -1.62268382e-05 
-9.05480060e-03  4.24916991e-05 -9.05480060e-03 -1.62270961e-05 
-9.04480060e-03  4.28088005e-05 -9.04480060e-03 -1.62273568e-05 
-9.03480060e-03  4.31282192e-05 -9.03480060e-03 -1.62276205e-05 
-9.02480060e-03  4.34499810e-05 -9.02480060e-03 -1.62278870e-05 
-9.01480060e-03  4.37740897e-05 -9.01480060e-03 -1.62281565e-05 
-9.00480060e-03  4.41005716e-05 -9.00480060e-03 -1.62284290e-05 
-8.99480060e-03  4.44294336e-05 -8.99480060e-03 -1.62287044e-05 
-8.98480060e-03  4.47607056e-05 -8.98480060e-03 -1.62289829e-05 
-8.97480060e-03  4.50943953e-05 -8.97480060e-03 -1.62292644e-05 
-8.96480060e-03  4.54305194e-05 -8.96480060e-03 -1.62295489e-05 
-8.95480060e-03  4.57691000e-05 -8.95480060e-03 -1.62298364e-05 
-8.94480060e-03  4.61101538e-05 -8.94480060e-03 -1.62301271e-05 
-8.93480060e-03  4.64536964e-05 -8.93480060e-03 -1.62304209e-05 
-8.92480060e-03  4.67997458e-05 -8.92480060e-03 -1.62307178e-05 
-8.91480060e-03  4.71483165e-05 -8.91480060e-03 -1.62310178e-05 
-8.90480060e-03  4.74994296e-05 -8.90480060e-03 -1.62313211e-05 
-8.89480060e-03  4.78531030e-05 -8.89480060e-03 -1.62316275e-05 
-8.88480060e-03  4.82093571e-05 -8.88480060e-03 -1.62319372e-05 
-8.87480060e-03  4.85682073e-05 -8.87480060e-03 -1.62322501e-05 
-8.86480060e-03  4.89296678e-05 -8.86480060e-03 -1.62325662e-05 
-8.85480060e-03  4.92937616e-05 -8.85480060e-03 -1.62328857e-05 
-8.84480060e-03  4.96605076e-05 -8.84480060e-03 -1.62332085e-05 
-8.83480060e-03  5.00299236e-05 -8.83480060e-03 -1.62335346e-05 
-8.82480060e-03  5.04020264e-05 -8.82480060e-03 -1.62338640e-05 
-8.81480060e-03  5.07768358e-05 -8.81480060e-03 -1.62341969e-05 
-8.80480060e-03  5.11543739e-05 -8.80480060e-03 -1.62345331e-05 
-8.79480060e-03  5.15346551e-05 -8.79480060e-03 -1.62348728e-05 
-8.78480060e-03  5.19177012e-05 -8.78480060e-03 -1.62352160e-05 
-8.77480060e-03  5.23035321e-05 -8.77480060e-03 -1.62355626e-05 
-8.76480060e-03  5.26921676e-05 -8.76480060e-03 -1.62359127e-05 
-8.75480060e-03  5.30836204e-05 -8.75480060e-03 -1.62362664e-05 
-8.74480060e-03  5.34779196e-05 -8.74480060e-03 -1.62366236e-05 
-8.73480060e-03  5.38750819e-05 -8.73480060e-03 -1.62369844e-05 
-8.72480060e-03  5.42751257e-05 -8.72480060e-03 -1.62373488e-05 
-8.71480060e-03  5.46780702e-05 -8.71480060e-03 -1.62377168e-05 
