 5.00000000e-02  5.00000000e-02  5.00000000e-02  4.90457544e-08  5.00000000e-02  1.18558546e-06  5.00000000e-02  4.76519114e-08 
 7.00000000e-02  7.00000000e-02  7.00000000e-02  8.91644457e-08  7.00000000e-02  2.82628367e-06  7.00000000e-02  8.74082457e-08 
 9.00000000e-02  9.00000000e-02  9.00000000e-02  1.62097101e-07  9.00000000e-02  5.13159621e-06  9.00000000e-02  1.60229931e-07 
 1.10000000e-01  1.10000000e-01  1.10000000e-01  2.94428294e-07  1.10000000e-01  9.28587649e-06  1.10000000e-01  2.93173825e-07 
 1.30000000e-01  1.30000000e-01  1.30000000e-01  5.33532161e-07  1.30000000e-01  1.66916296e-05  1.30000000e-01  5.34305632e-07 
 1.50000000e-01  1.50000000e-01  1.50000000e-01  9.62093478e-07  1.50000000e-01  2.96427053e-05  1.50000000e-01  9.66468023e-07 
 1.70000000e-01  1.70000000e-01  1.70000000e-01  1.71924037e-06  1.70000000e-01  5.15758153e-05  1.70000000e-01  1.72491461e-06 
 1.90000000e-01  1.90000000e-01  1.90000000e-01  3.02512609e-06  1.90000000e-01  8.69240831e-05  1.90000000e-01  3.01044124e-06 
 2.10000000e-01  2.10000000e-01  2.10000000e-01  5.19620370e-06  2.10000000e-01  1.40122682e-04  2.10000000e-01  5.07599202e-06 
 2.30000000e-01  2.30000000e-01  2.30000000e-01  8.63003339e-06  2.30000000e-01  2.13919544e-04  2.30000000e-01  8.15994107e-06 
 2.50000000e-01  2.50000000e-01  2.50000000e-01  1.37529854e-05  2.50000000e-01  3.08370278e-04  2.50000000e-01  1.23795766e-05 
 2.70000000e-01  2.70000000e-01  2.70000000e-01  2.09648445e-05  2.70000000e-01  4.21751766e-04  2.70000000e-01  1.76704407e-05 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  3.06230561e-05  2.90000000e-01  5.52369638e-04  2.90000000e-01  2.38403312e-05 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  4.30596300e-05  3.10000000e-01  6.99286534e-04  3.10000000e-01  3.06834080e-05 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  5.85945175e-05  3.30000000e-01  8.61821985e-04  3.30000000e-01  3.80556212e-05 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  7.75325094e-05  3.50000000e-01  1.03895707e-03  3.50000000e-01  4.58870788e-05 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  1.00152800e-04  3.70000000e-01  1.22919170e-03  3.70000000e-01  5.41631129e-05 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  1.26700177e-04  3.90000000e-01  1.43068720e-03  3.90000000e-01  6.29026698e-05 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  1.57380288e-04  4.10000000e-01  1.64144920e-03  4.10000000e-01  7.21440024e-05 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  1.92358145e-04  4.30000000e-01  1.85945589e-03  4.30000000e-01  8.19376156e-05 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  2.31758524e-04  4.50000000e-01  2.08272937e-03  4.50000000e-01  9.23440439e-05 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  2.75667320e-04  4.70000000e-01  2.30937060e-03  4.70000000e-01  1.03434414e-04 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  3.24133348e-04  4.90000000e-01  2.53757502e-03  4.90000000e-01  1.15292482e-04 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  3.77170321e-04  5.10000000e-01  2.76563940e-03  5.10000000e-01  1.28017334e-04 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  4.34758924e-04  5.30000000e-01  2.99196520e-03  5.30000000e-01  1.41726183e-04 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  4.96848929e-04  5.50000000e-01  3.21506112e-03  5.50000000e-01  1.56556815e-04 
 5.70000000e-01  5.70000000e-01  5.70000000e-01  5.63361369e-04  5.70000000e-01  3.43354617e-03  5.70000000e-01  1.72669285e-04 
 5.90000000e-01  5.90000000e-01  5.90000000e-01  6.34190776e-04  5.90000000e-01  3.64615329e-03  5.90000000e-01  1.90246562e-04 
 6.10000000e-01  6.10000000e-01  6.10000000e-01  7.09207501e-04  6.10000000e-01  3.85173355e-03  6.10000000e-01  2.09493916e-04 
 6.30000000e-01  6.30000000e-01  6.30000000e-01  7.88260118e-04  6.30000000e-01  4.04926027e-03  6.30000000e-01  2.30636964e-04 
 6.50000000e-01  6.50000000e-01  6.50000000e-01  8.71177911e-04  6.50000000e-01  4.23783252e-03  6.50000000e-01  2.53918464e-04 
 6.70000000e-01  6.70000000e-01  6.70000000e-01  9.57773419e-04  6.70000000e-01  4.41667751e-03  6.70000000e-01  2.79594035e-04 
 6.90000000e-01  6.90000000e-01  6.90000000e-01  1.04784501e-03  6.90000000e-01  4.58515120e-03  6.90000000e-01  3.07927088e-04 
 7.10000000e-01  7.10000000e-01  7.10000000e-01  1.14117947e-03  7.10000000e-01  4.74273709e-03  7.10000000e-01  3.39183286e-04 
 7.30000000e-01  7.30000000e-01  7.30000000e-01  1.23755450e-03  7.30000000e-01  4.88904301e-03  7.30000000e-01  3.73624860e-04 
 7.50000000e-01  7.50000000e-01  7.50000000e-01  1.33674119e-03  7.50000000e-01  5.02379601e-03  7.50000000e-01  4.11505075e-04 
 7.70000000e-01  7.70000000e-01  7.70000000e-01  1.43850634e-03  7.70000000e-01  5.14683560e-03  7.70000000e-01  4.53063087e-04 
 7.90000000e-01  7.90000000e-01  7.90000000e-01  1.54261461e-03  7.90000000e-01  5.25810568e-03  7.90000000e-01  4.98519378e-04 
 8.10000000e-01  8.10000000e-01  8.10000000e-01  1.64883056e-03  8.10000000e-01  5.35764537e-03  8.10000000e-01  5.48071887e-04 
 8.30000000e-01  8.30000000e-01  8.30000000e-01  1.75692043e-03  8.30000000e-01  5.44557934e-03  8.30000000e-01  6.01892917e-04 
 8.50000000e-01  8.50000000e-01  8.50000000e-01  1.86665374e-03  8.50000000e-01  5.52210774e-03  8.50000000e-01  6.60126821e-04 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  1.97780474e-03  8.70000000e-01  5.58749611e-03  8.70000000e-01  7.22888460e-04 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  2.09015358e-03  8.90000000e-01  5.64206558e-03  8.90000000e-01  7.90262392e-04 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  2.20348736e-03  9.10000000e-01  5.68618341e-03  9.10000000e-01  8.62302709e-04 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  2.31760092e-03  9.30000000e-01  5.72025418e-03  9.30000000e-01  9.39033455e-04 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  2.43229753e-03  9.50000000e-01  5.74471155e-03  9.50000000e-01  1.02044954e-03 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  2.54738938e-03  9.70000000e-01  5.76001080e-03  9.70000000e-01  1.10651806e-03 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  2.66269796e-03  9.90000000e-01  5.76662216e-03  9.90000000e-01  1.19717993e-03 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  2.77805427e-03  1.01000000e+00  5.76502476e-03  1.01000000e+00  1.29235181e-03 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  2.89329895e-03  1.03000000e+00  5.75570146e-03  1.03000000e+00  1.39192812e-03 
 1.05000000e+00  1.05000000e+00  1.05000000e+00  3.00828232e-03  1.05000000e+00  5.73913433e-03  1.05000000e+00  1.49578325e-03 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  3.12286432e-03  1.07000000e+00  5.71580073e-03  1.07000000e+00  1.60377375e-03 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  3.23691435e-03  1.09000000e+00  5.68617010e-03  1.09000000e+00  1.71574063e-03 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  3.35031113e-03  1.11000000e+00  5.65070127e-03  1.11000000e+00  1.83151149e-03 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  3.46294240e-03  1.13000000e+00  5.60984021e-03  1.13000000e+00  1.95090272e-03 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  3.57470473e-03  1.15000000e+00  5.56639282e-03  1.15000000e+00  2.07372150e-03 
 5.00000000e-02  1.18558546e-06  5.00000000e-02  4.80888133e-08  5.00000000e-02  0.00000000e+00  5.00000000e-02  1.18558546e-06 
 7.00000000e-02  2.82628367e-06  7.00000000e-02  8.74091720e-08  7.00000000e-02  0.00000000e+00  7.00000000e-02  2.82628367e-06 
 9.00000000e-02  5.13159621e-06  9.00000000e-02  1.58879568e-07  9.00000000e-02  0.00000000e+00  9.00000000e-02  5.13159621e-06 
 1.10000000e-01  9.28587649e-06  1.10000000e-01  2.88541320e-07  1.10000000e-01  0.00000000e+00  1.10000000e-01  9.28587649e-06 
 1.30000000e-01  1.66916296e-05  1.30000000e-01  5.22803492e-07  1.30000000e-01  0.00000000e+00  1.30000000e-01  1.66916296e-05 
 1.50000000e-01  2.96427053e-05  1.50000000e-01  9.42687486e-07  1.50000000e-01  0.00000000e+00  1.50000000e-01  2.96427053e-05 
 1.70000000e-01  5.15758153e-05  1.70000000e-01  1.68460550e-06  1.70000000e-01  0.00000000e+00  1.70000000e-01  5.15758153e-05 
 1.90000000e-01  8.69240831e-05  1.90000000e-01  2.96467800e-06  1.90000000e-01  0.00000000e+00  1.90000000e-01  8.69240831e-05 
 2.10000000e-01  1.40122682e-04  2.10000000e-01  5.09427575e-06  2.10000000e-01  0.00000000e+00  2.10000000e-01  1.40122682e-04 
 2.30000000e-01  2.13919544e-04  2.30000000e-01  8.46616381e-06  2.30000000e-01  0.00000000e+00  2.30000000e-01  2.13919544e-04 
 2.50000000e-01  3.08370278e-04  2.50000000e-01  1.35043405e-05  2.50000000e-01  0.00000000e+00  2.50000000e-01  3.08370278e-04 
 2.70000000e-01  4.21751766e-04  2.70000000e-01  2.06098600e-05  2.70000000e-01  0.00000000e+00  2.70000000e-01  4.21751766e-04 
 2.90000000e-01  5.52369638e-04  2.90000000e-01  3.01439997e-05  2.90000000e-01  0.00000000e+00  2.90000000e-01  5.52369638e-04 
 3.10000000e-01  6.99286534e-04  3.10000000e-01  4.24428780e-05  3.10000000e-01  0.00000000e+00  3.10000000e-01  6.99286534e-04 
 3.30000000e-01  8.61821985e-04  3.30000000e-01  5.78293178e-05  3.30000000e-01  0.00000000e+00  3.30000000e-01  8.61821985e-04 
 3.50000000e-01  1.03895707e-03  3.50000000e-01  7.66094951e-05  3.50000000e-01  0.00000000e+00  3.50000000e-01  1.03895707e-03 
 3.70000000e-01  1.22919170e-03  3.70000000e-01  9.90628783e-05  3.70000000e-01  0.00000000e+00  3.70000000e-01  1.22919170e-03 
 3.90000000e-01  1.43068720e-03  3.90000000e-01  1.25433848e-04  3.90000000e-01  0.00000000e+00  3.90000000e-01  1.43068720e-03 
 4.10000000e-01  1.64144920e-03  4.10000000e-01  1.55927251e-04  4.10000000e-01  0.00000000e+00  4.10000000e-01  1.64144920e-03 
 4.30000000e-01  1.85945589e-03  4.30000000e-01  1.90707040e-04  4.30000000e-01  0.00000000e+00  4.30000000e-01  1.85945589e-03 
 4.50000000e-01  2.08272937e-03  4.50000000e-01  2.29896716e-04  4.50000000e-01  0.00000000e+00  4.50000000e-01  2.08272937e-03 
 4.70000000e-01  2.30937060e-03  4.70000000e-01  2.73580672e-04  4.70000000e-01  0.00000000e+00  4.70000000e-01  2.30937060e-03 
 4.90000000e-01  2.53757502e-03  4.90000000e-01  3.21805945e-04  4.90000000e-01  0.00000000e+00  4.90000000e-01  2.53757502e-03 
