 5.00000000e-02  5.00000000e-02  5.00000000e-02  5.08277783e-08  5.00000000e-02  1.26800863e-06  5.00000000e-02  3.49020694e-08 
 7.00000000e-02  7.00000000e-02  7.00000000e-02  9.55047622e-08  7.00000000e-02  3.19968976e-06  7.00000000e-02  6.61081632e-08 
 9.00000000e-02  9.00000000e-02  9.00000000e-02  1.78815369e-07  9.00000000e-02  5.92220767e-06  9.00000000e-02  1.24476529e-07 
 1.10000000e-01  1.10000000e-01  1.10000000e-01  3.32393069e-07  1.10000000e-01  1.07744517e-05  1.10000000e-01  2.31745753e-07 
 1.30000000e-01  1.30000000e-01  1.30000000e-01  6.09793435e-07  1.30000000e-01  1.90544540e-05  1.30000000e-01  4.22917674e-07 
 1.50000000e-01  1.50000000e-01  1.50000000e-01  1.09457123e-06  1.50000000e-01  3.23147163e-05  1.50000000e-01  7.47158400e-07 
 1.70000000e-01  1.70000000e-01  1.70000000e-01  1.90238209e-06  1.70000000e-01  5.19122608e-05  1.70000000e-01  1.25932376e-06 
 1.90000000e-01  1.90000000e-01  1.90000000e-01  3.17106166e-06  1.90000000e-01  7.84908824e-05  1.90000000e-01  2.00019425e-06 
 2.10000000e-01  2.10000000e-01  2.10000000e-01  5.04201739e-06  2.10000000e-01  1.11856468e-04  2.10000000e-01  2.97828403e-06 
 2.30000000e-01  2.30000000e-01  2.30000000e-01  7.64532039e-06  2.30000000e-01  1.51321237e-04  2.30000000e-01  4.17067766e-06 
 2.50000000e-01  2.50000000e-01  2.50000000e-01  1.10948669e-05  2.50000000e-01  1.96102442e-04  2.50000000e-01  5.54031164e-06 
 2.70000000e-01  2.70000000e-01  2.70000000e-01  1.54894181e-05  2.70000000e-01  2.45489766e-04  2.70000000e-01  7.05248954e-06 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  2.09144575e-05  2.90000000e-01  2.98850652e-04  2.90000000e-01  8.68193891e-06 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  2.74434442e-05  3.10000000e-01  3.55606337e-04  3.10000000e-01  1.04128794e-05 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  3.51387110e-05  3.30000000e-01  4.15221216e-04  3.30000000e-01  1.22366381e-05 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  4.40522928e-05  3.50000000e-01  4.77201175e-04  3.50000000e-01  1.41492473e-05 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  5.42267580e-05  3.70000000e-01  5.41093437e-04  3.70000000e-01  1.61497206e-05 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  6.56960303e-05  3.90000000e-01  6.06485398e-04  3.90000000e-01  1.82389923e-05 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  7.84861739e-05  4.10000000e-01  6.73002381e-04  4.10000000e-01  2.04193490e-05 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  9.26161255e-05  4.30000000e-01  7.40304745e-04  4.30000000e-01  2.26941949e-05 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  1.08098364e-04  4.50000000e-01  8.08084708e-04  4.50000000e-01  2.50680536e-05 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  1.24939514e-04  4.70000000e-01  8.76063088e-04  4.70000000e-01  2.75467489e-05 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  1.43140887e-04  4.90000000e-01  9.43986078e-04  4.90000000e-01  3.01377443e-05 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  1.62698957e-04  5.10000000e-01  1.01162207e-03  5.10000000e-01  3.28506407e-05 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  1.83605770e-04  5.30000000e-01  1.07875857e-03  5.30000000e-01  3.56978484e-05 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  2.05849300e-04  5.50000000e-01  1.14519911e-03  5.50000000e-01  3.86954611e-05 
 5.70000000e-01  5.70000000e-01  5.70000000e-01  2.29413734e-04  5.70000000e-01  1.21076022e-03  5.70000000e-01  4.18643719e-05 
 5.90000000e-01  5.90000000e-01  5.90000000e-01  2.54279709e-04  5.90000000e-01  1.27526834e-03  5.90000000e-01  4.52316779e-05 
 6.10000000e-01  6.10000000e-01  6.10000000e-01  2.80424468e-04  6.10000000e-01  1.33855662e-03  6.10000000e-01  4.88324322e-05 
 6.30000000e-01  6.30000000e-01  6.30000000e-01  3.07821973e-04  6.30000000e-01  1.40046163e-03  6.30000000e-01  5.27118050e-05 
 6.50000000e-01  6.50000000e-01  6.50000000e-01  3.36442933e-04  6.50000000e-01  1.46081991e-03  6.50000000e-01  5.69277186e-05 
 6.70000000e-01  6.70000000e-01  6.70000000e-01  3.66254770e-04  6.70000000e-01  1.51946435e-03  6.70000000e-01  6.15540082e-05 
 6.90000000e-01  6.90000000e-01  6.90000000e-01  3.97221507e-04  6.90000000e-01  1.57622050e-03  6.90000000e-01  6.66841278e-05 
 7.10000000e-01  7.10000000e-01  7.10000000e-01  4.29303590e-04  7.10000000e-01  1.63090276e-03  7.10000000e-01  7.24353567e-05 
 7.30000000e-01  7.30000000e-01  7.30000000e-01  4.62457618e-04  7.30000000e-01  1.68331092e-03  7.30000000e-01  7.89533486e-05 
 7.50000000e-01  7.50000000e-01  7.50000000e-01  4.96636026e-04  7.50000000e-01  1.73322712e-03  7.50000000e-01  8.64167044e-05 
 7.70000000e-01  7.70000000e-01  7.70000000e-01  5.31786703e-04  7.70000000e-01  1.78041389e-03  7.70000000e-01  9.50410287e-05 
 7.90000000e-01  7.90000000e-01  7.90000000e-01  5.67852582e-04  7.90000000e-01  1.82461387e-03  7.90000000e-01  1.05081691e-04 
 8.10000000e-01  8.10000000e-01  8.10000000e-01  6.04771257e-04  8.10000000e-01  1.86555179e-03  8.10000000e-01  1.16834299e-04 
 8.30000000e-01  8.30000000e-01  8.30000000e-01  6.42474654e-04  8.30000000e-01  1.90293957e-03  8.30000000e-01  1.30631784e-04 
 8.50000000e-01  8.50000000e-01  8.50000000e-01  6.80888840e-04  8.50000000e-01  1.93648482e-03  8.50000000e-01  1.46837129e-04 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  7.19934046e-04  8.70000000e-01  1.96590280e-03  8.70000000e-01  1.65831133e-04 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  7.59524952e-04  8.90000000e-01  1.99093131e-03  8.90000000e-01  1.87995347e-04 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  7.99571299e-04  9.10000000e-01  2.01134718e-03  9.10000000e-01  2.13691182e-04 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  8.39978839e-04  9.30000000e-01  2.02698265e-03  9.30000000e-01  2.43237107e-04 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  8.80650604e-04  9.50000000e-01  2.03773948e-03  9.50000000e-01  2.76886508e-04 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  9.21488418e-04  9.70000000e-01  2.04359898e-03  9.70000000e-01  3.14808960e-04 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  9.62394564e-04  9.90000000e-01  2.04462639e-03  9.90000000e-01  3.57077302e-04 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  1.00327347e-03  1.01000000e+00  2.04096930e-03  1.01000000e+00  4.03662009e-04 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  1.04403334e-03  1.03000000e+00  2.03285022e-03  1.03000000e+00  4.54433279e-04 
 1.05000000e+00  1.05000000e+00  1.05000000e+00  1.08458748e-03  1.05000000e+00  2.02055467e-03  1.05000000e+00  5.09170080e-04 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  1.12485552e-03  1.07000000e+00  2.00441624e-03  1.07000000e+00  5.67574588e-04 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  1.16476413e-03  1.09000000e+00  1.98480049e-03  1.09000000e+00  6.29289969e-04 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  1.20424754e-03  1.11000000e+00  1.96208932e-03  1.11000000e+00  6.93919400e-04 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  1.24324771e-03  1.13000000e+00  1.93666688e-03  1.13000000e+00  7.61044514e-04 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  1.28171422e-03  1.15000000e+00  1.90998432e-03  1.15000000e+00  8.30241910e-04 
 5.00000000e-02  1.26800863e-06  5.00000000e-02  5.01260552e-08  5.00000000e-02  0.00000000e+00  5.00000000e-02  1.26800863e-06 
