 5.83576000e-01  3.20594826e-02  5.83576000e-01  1.70427102e-01  5.83576000e-01  7.27161780e-01  5.83576000e-01  7.27165730e-01  5.83576000e-01  3.95788069e-01  5.83576000e-01  4.06391803e-05 
 5.83826000e-01  3.20735725e-02  5.83826000e-01  1.70625833e-01  5.83826000e-01  7.27122766e-01  5.83826000e-01  7.27126716e-01  5.83826000e-01  3.95788069e-01  5.83826000e-01  4.06501411e-05 
 5.84076000e-01  3.20876318e-02  5.84076000e-01  1.70824595e-01  5.84076000e-01  7.27083852e-01  5.84076000e-01  7.27087800e-01  5.84076000e-01  3.95788069e-01  5.84076000e-01  4.06610766e-05 
 5.84326000e-01  3.21016600e-02  5.84326000e-01  1.71023390e-01  5.84326000e-01  7.27045035e-01  5.84326000e-01  7.27048983e-01  5.84326000e-01  3.95788069e-01  5.84326000e-01  4.06719867e-05 
 5.84576000e-01  3.21156579e-02  5.84576000e-01  1.71222216e-01  5.84576000e-01  7.27006317e-01  5.84576000e-01  7.27010264e-01  5.84576000e-01  3.95788069e-01  5.84576000e-01  4.06828717e-05 
 5.84826000e-01  3.21296262e-02  5.84826000e-01  1.71421074e-01  5.84826000e-01  7.26967695e-01  5.84826000e-01  7.26971641e-01  5.84826000e-01  3.95788069e-01  5.84826000e-01  4.06937323e-05 
 5.85076000e-01  3.21435637e-02  5.85076000e-01  1.71619964e-01  5.85076000e-01  7.26929171e-01  5.85076000e-01  7.26933116e-01  5.85076000e-01  3.95788069e-01  5.85076000e-01  4.07045675e-05 
 5.85326000e-01  3.21574720e-02  5.85326000e-01  1.71818885e-01  5.85326000e-01  7.26890742e-01  5.85326000e-01  7.26894686e-01  5.85326000e-01  3.95788069e-01  5.85326000e-01  4.07153785e-05 
 5.85576000e-01  3.21713499e-02  5.85576000e-01  1.72017837e-01  5.85576000e-01  7.26852410e-01  5.85576000e-01  7.26856353e-01  5.85576000e-01  3.95788069e-01  5.85576000e-01  4.07261646e-05 
 5.85826000e-01  3.21851982e-02  5.85826000e-01  1.72216820e-01  5.85826000e-01  7.26814173e-01  5.85826000e-01  7.26818115e-01  5.85826000e-01  3.95788069e-01  5.85826000e-01  4.07369262e-05 
 5.86076000e-01  3.21990171e-02  5.86076000e-01  1.72415834e-01  5.86076000e-01  7.26776031e-01  5.86076000e-01  7.26779972e-01  5.86076000e-01  3.95788069e-01  5.86076000e-01  4.07476635e-05 
 5.86326000e-01  3.22128060e-02  5.86326000e-01  1.72614878e-01  5.86326000e-01  7.26737984e-01  5.86326000e-01  7.26741924e-01  5.86326000e-01  3.95788069e-01  5.86326000e-01  4.07583763e-05 
 5.86576000e-01  3.22265658e-02  5.86576000e-01  1.72813953e-01  5.86576000e-01  7.26700031e-01  5.86576000e-01  7.26703970e-01  5.86576000e-01  3.95788069e-01  5.86576000e-01  4.07690650e-05 
 5.86826000e-01  3.22402964e-02  5.86826000e-01  1.73013059e-01  5.86826000e-01  7.26662172e-01  5.86826000e-01  7.26666109e-01  5.86826000e-01  3.95788069e-01  5.86826000e-01  4.07797296e-05 
 5.87076000e-01  3.22539978e-02  5.87076000e-01  1.73212194e-01  5.87076000e-01  7.26624406e-01  5.87076000e-01  7.26628343e-01  5.87076000e-01  3.95788070e-01  5.87076000e-01  4.07903702e-05 
 5.87326000e-01  3.22676699e-02  5.87326000e-01  1.73411360e-01  5.87326000e-01  7.26586733e-01  5.87326000e-01  7.26590669e-01  5.87326000e-01  3.95788070e-01  5.87326000e-01  4.08009868e-05 
 5.87576000e-01  3.22813133e-02  5.87576000e-01  1.73610555e-01  5.87576000e-01  7.26549153e-01  5.87576000e-01  7.26553088e-01  5.87576000e-01  3.95788070e-01  5.87576000e-01  4.08115796e-05 
 5.87826000e-01  3.22949281e-02  5.87826000e-01  1.73809780e-01  5.87826000e-01  7.26511664e-01  5.87826000e-01  7.26515599e-01  5.87826000e-01  3.95788070e-01  5.87826000e-01  4.08221489e-05 
 5.88076000e-01  3.23085144e-02  5.88076000e-01  1.74009035e-01  5.88076000e-01  7.26474267e-01  5.88076000e-01  7.26478200e-01  5.88076000e-01  3.95788070e-01  5.88076000e-01  4.08326947e-05 
 5.88326000e-01  3.23220721e-02  5.88326000e-01  1.74208319e-01  5.88326000e-01  7.26436962e-01  5.88326000e-01  7.26440894e-01  5.88326000e-01  3.95788070e-01  5.88326000e-01  4.08432170e-05 
 5.88576000e-01  3.23356011e-02  5.88576000e-01  1.74407632e-01  5.88576000e-01  7.26399747e-01  5.88576000e-01  7.26403678e-01  5.88576000e-01  3.95788070e-01  5.88576000e-01  4.08537158e-05 
 5.88826000e-01  3.23491017e-02  5.88826000e-01  1.74606975e-01  5.88826000e-01  7.26362622e-01  5.88826000e-01  7.26366554e-01  5.88826000e-01  3.95788070e-01  5.88826000e-01  4.08641911e-05 
 5.89076000e-01  3.23625749e-02  5.89076000e-01  1.74806346e-01  5.89076000e-01  7.26325588e-01  5.89076000e-01  7.26329517e-01  5.89076000e-01  3.95788070e-01  5.89076000e-01  4.08746438e-05 
 5.89326000e-01  3.23760195e-02  5.89326000e-01  1.75005746e-01  5.89326000e-01  7.26288643e-01  5.89326000e-01  7.26292571e-01  5.89326000e-01  3.95788070e-01  5.89326000e-01  4.08850731e-05 
 5.89576000e-01  3.23894363e-02  5.89576000e-01  1.75205174e-01  5.89576000e-01  7.26251787e-01  5.89576000e-01  7.26255714e-01  5.89576000e-01  3.95788070e-01  5.89576000e-01  4.08954795e-05 
