 4.10441912e-01  4.10441912e-01  4.10441912e-01  5.75305790e-10 
 4.15441912e-01  4.15441912e-01  4.15441912e-01  6.47782217e-10 
 4.20441912e-01  4.20441912e-01  4.20441912e-01  7.29445632e-10 
 4.25441912e-01  4.25441912e-01  4.25441912e-01  8.21463764e-10 
 4.30441912e-01  4.30441912e-01  4.30441912e-01  9.25153143e-10 
 4.35441912e-01  4.35441912e-01  4.35441912e-01  1.04199810e-09 
 4.40441912e-01  4.40441912e-01  4.40441912e-01  1.17367220e-09 
 4.45441912e-01  4.45441912e-01  4.45441912e-01  1.32206239e-09 
 4.50441912e-01  4.50441912e-01  4.50441912e-01  1.48929633e-09 
 4.55441912e-01  4.55441912e-01  4.55441912e-01  1.67777305e-09 
 4.60441912e-01  4.60441912e-01  4.60441912e-01  1.89019771e-09 
 4.65441912e-01  4.65441912e-01  4.65441912e-01  2.12962068e-09 
 4.70441912e-01  4.70441912e-01  4.70441912e-01  2.39948171e-09 
 4.75441912e-01  4.75441912e-01  4.75441912e-01  2.70365963e-09 
 4.80441912e-01  4.80441912e-01  4.80441912e-01  3.04652852e-09 
 4.85441912e-01  4.85441912e-01  4.85441912e-01  3.43302102e-09 
 4.90441912e-01  4.90441912e-01  4.90441912e-01  3.86869971e-09 
 4.95441912e-01  4.95441912e-01  4.95441912e-01  4.35983761e-09 
 5.00441912e-01  5.00441912e-01  5.00441912e-01  4.91350900e-09 
 5.05441912e-01  5.05441912e-01  5.05441912e-01  5.53769177e-09 
 5.10441912e-01  5.10441912e-01  5.10441912e-01  6.24138288e-09 
 5.15441912e-01  5.15441912e-01  5.15441912e-01  7.03472848e-09 
 5.20441912e-01  5.20441912e-01  5.20441912e-01  7.92917067e-09 
 5.25441912e-01  5.25441912e-01  5.25441912e-01  8.93761283e-09 
 5.30441912e-01  5.30441912e-01  5.30441912e-01  1.00746061e-08 
 5.35441912e-01  5.35441912e-01  5.35441912e-01  1.13565592e-08 
 5.40441912e-01  5.40441912e-01  5.40441912e-01  1.28019755e-08 
 5.45441912e-01  5.45441912e-01  5.45441912e-01  1.44317193e-08 
 5.50441912e-01  5.50441912e-01  5.50441912e-01  1.62693159e-08 
 5.55441912e-01  5.55441912e-01  5.55441912e-01  1.83412903e-08 
 5.60441912e-01  5.60441912e-01  5.60441912e-01  2.06775470e-08 
 5.65441912e-01  5.65441912e-01  5.65441912e-01  2.33117986e-08 
 5.70441912e-01  5.70441912e-01  5.70441912e-01  2.62820470e-08 
 5.75441912e-01  5.75441912e-01  5.75441912e-01  2.96311254e-08 
 5.80441912e-01  5.80441912e-01  5.80441912e-01  3.34073060e-08 
 5.85441912e-01  5.85441912e-01  5.85441912e-01  3.76649840e-08 
 5.90441912e-01  5.90441912e-01  5.90441912e-01  4.24654439e-08 
 5.95441912e-01  5.95441912e-01  5.95441912e-01  4.78777203e-08 
 6.00441912e-01  6.00441912e-01  6.00441912e-01  5.39795614e-08 
 6.05441912e-01  6.05441912e-01  6.05441912e-01  6.08585082e-08 
 6.10441912e-01  6.10441912e-01  6.10441912e-01  6.86131014e-08 
 6.15441912e-01  6.15441912e-01  6.15441912e-01  7.73542300e-08 
 6.20441912e-01  6.20441912e-01  6.20441912e-01  8.72066342e-08 
 6.25441912e-01  6.25441912e-01  6.25441912e-01  9.83105812e-08 
 6.30441912e-01  6.30441912e-01  6.30441912e-01  1.10823726e-07 
 6.35441912e-01  6.35441912e-01  6.35441912e-01  1.24923178e-07 
 6.40441912e-01  6.40441912e-01  6.40441912e-01  1.40807785e-07 
 6.45441912e-01  6.45441912e-01  6.45441912e-01  1.58700660e-07 
 6.50441912e-01  6.50441912e-01  6.50441912e-01  1.78851956e-07 
 6.55441912e-01  6.55441912e-01  6.55441912e-01  2.01541910e-07 
 6.60441912e-01  6.60441912e-01  6.60441912e-01  2.27084171e-07 
 6.65441912e-01  6.65441912e-01  6.65441912e-01  2.55829411e-07 
 6.70441912e-01  6.70441912e-01  6.70441912e-01  2.88169235e-07 
 6.75441912e-01  6.75441912e-01  6.75441912e-01  3.24540373e-07 
 6.80441912e-01  6.80441912e-01  6.80441912e-01  3.65429157e-07 
 6.85441912e-01  6.85441912e-01  6.85441912e-01  4.11376238e-07 
 6.90441912e-01  6.90441912e-01  6.90441912e-01  4.62981526e-07 
 6.95441912e-01  6.95441912e-01  6.95441912e-01  5.20909284e-07 
 7.00441912e-01  7.00441912e-01  7.00441912e-01  5.85893285e-07 
 7.05441912e-01  7.05441912e-01  7.05441912e-01  6.58741959e-07 
 7.10441912e-01  7.10441912e-01  7.10441912e-01  7.40343356e-07 
 7.15441912e-01  7.15441912e-01  7.15441912e-01  8.31669789e-07 
 7.20441912e-01  7.20441912e-01  7.20441912e-01  9.33781935e-07 
 7.25441912e-01  7.25441912e-01  7.25441912e-01  1.04783218e-06 
 7.30441912e-01  7.30441912e-01  7.30441912e-01  1.17506688e-06 
 7.35441912e-01  7.35441912e-01  7.35441912e-01  1.31682736e-06 
 7.40441912e-01  7.40441912e-01  7.40441912e-01  1.47454916e-06 
 7.45441912e-01  7.45441912e-01  7.45441912e-01  1.64975939e-06 
 7.50441912e-01  7.50441912e-01  7.50441912e-01  1.84407177e-06 
 7.55441912e-01  7.55441912e-01  7.55441912e-01  2.05917912e-06 
 7.60441912e-01  7.60441912e-01  7.60441912e-01  2.29684322e-06 
 7.65441912e-01  7.65441912e-01  7.65441912e-01  2.55888185e-06 
 7.70441912e-01  7.70441912e-01  7.70441912e-01  2.84715314e-06 
 7.75441912e-01  7.75441912e-01  7.75441912e-01  3.16353765e-06 
 7.80441912e-01  7.80441912e-01  7.80441912e-01  3.50991842e-06 
 7.85441912e-01  7.85441912e-01  7.85441912e-01  3.88815997e-06 
 7.90441912e-01  7.90441912e-01  7.90441912e-01  4.30008692e-06 
 7.95441912e-01  7.95441912e-01  7.95441912e-01  4.74746356e-06 
 8.00441912e-01  8.00441912e-01  8.00441912e-01  5.23197530e-06 
 8.05441912e-01  8.05441912e-01  8.05441912e-01  5.75521345e-06 
 8.10441912e-01  8.10441912e-01  8.10441912e-01  6.31866415e-06 
 8.15441912e-01  8.15441912e-01  8.15441912e-01  6.92370251e-06 
 8.20441912e-01  8.20441912e-01  8.20441912e-01  7.57159235e-06 
 8.25441912e-01  8.25441912e-01  8.25441912e-01  8.26349182e-06 
 8.30441912e-01  8.30441912e-01  8.30441912e-01  9.00046442e-06 
 8.35441912e-01  8.35441912e-01  8.35441912e-01  9.78349487e-06 
 8.40441912e-01  8.40441912e-01  8.40441912e-01  1.06135087e-05 
 8.45441912e-01  8.45441912e-01  8.45441912e-01  1.14913939e-05 
 8.50441912e-01  8.50441912e-01  8.50441912e-01  1.24180243e-05 
 8.55441912e-01  8.55441912e-01  8.55441912e-01  1.33942813e-05 
 8.60441912e-01  8.60441912e-01  8.60441912e-01  1.44210748e-05 
 8.65441912e-01  8.65441912e-01  8.65441912e-01  1.54993603e-05 
 8.70441912e-01  8.70441912e-01  8.70441912e-01  1.66301537e-05 
 8.75441912e-01  8.75441912e-01  8.75441912e-01  1.78145403e-05 
 8.80441912e-01  8.80441912e-01  8.80441912e-01  1.90536811e-05 
 8.85441912e-01  8.85441912e-01  8.85441912e-01  2.03488140e-05 
 8.90441912e-01  8.90441912e-01  8.90441912e-01  2.17012521e-05 
 8.95441912e-01  8.95441912e-01  8.95441912e-01  2.31123785e-05 
 9.00441912e-01  9.00441912e-01  9.00441912e-01  2.45836381e-05 
 9.05441912e-01  9.05441912e-01  9.05441912e-01  2.61165281e-05 
 9.10441912e-01  9.10441912e-01  9.10441912e-01  2.77125871e-05 
 9.15441912e-01  9.15441912e-01  9.15441912e-01  2.93733830e-05 
